scale,job_name,step,frame_index,step_time_s,total_time_s,top_u2_mm,top_rf2_N,avg_thickness_um,min_thickness_um,max_thickness_um,max_cpress_MPa,max_compressive_press_MPa,max_signed_plastic_vol_strain,min_signed_plastic_vol_strain,max_abs_plastic_vol_strain,unloaded_zero_force_frame
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,105,0.131250113248825,0.131250113248825,-0.0116126351058483,-25.5136756896973,138.381673661946,138.38165998458862,138.381689786911,4.66744184494019,2.00312074025472,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,106,0.132500380277634,0.132500380277634,-0.0117491539567709,-25.8264102935791,138.239563504342,138.2395476102829,138.23957741260529,4.72797584533691,2.02905003229777,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,107,0.133750647306442,0.133750647306442,-0.011883357539773,-26.13405418396,138.100087280916,138.10007274150848,138.10008764266968,4.78740119934082,2.0544864336649575,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,108,0.135000914335251,0.135000914335251,-0.0120582329109311,-26.5353317260742,137.963318265975,137.96329498291016,137.96332478523254,4.84583759307861,2.079517046610514,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,109,0.136250227689743,0.136250227689743,-0.0121865440160036,-26.8300838470459,137.829426529794,137.82942295074463,137.82943785190582,4.90307664871216,2.104020277659098,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,110,0.137500494718552,0.137500494718552,-0.012312114238739,-27.1188926696777,137.698264661715,137.6982480287552,137.69826292991638,4.95927333831787,2.128075122833252,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,111,0.13875076174736,0.13875076174736,-0.0124350339174271,-27.4016513824463,137.570006795966,137.56999373435974,137.57000863552094,5.01426315307617,2.1516189575195312,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,112,0.140000075101852,0.140000075101852,-0.0125552024692297,-27.6786365509033,137.444797633909,137.44479417800903,137.44480907917023,5.06801891326904,2.174636205037435,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,113,0.141250342130661,0.141250342130661,-0.0126727018505335,-27.9493923187256,137.322516550025,137.32250034809113,137.32251524925232,5.1205997467041,2.1971354484558105,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,114,0.14250060915947,0.14250060915947,-0.0127872936427593,-28.2138938903809,137.203273332624,137.20326125621796,137.20327615737915,5.1719388961792,2.2191108067830405,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,115,0.143750876188278,0.143750876188278,-0.0128990272060037,-28.4717617034912,137.087144519487,137.0871365070343,137.0871663093567,5.22197437286377,2.2405306498209634,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,116,0.14500018954277,0.14500018954277,-0.0130079463124275,-28.7234745025635,136.974253938033,136.9742453098297,136.9742602109909,5.27071523666382,2.261380195617676,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,117,0.146250456571579,0.146250456571579,-0.0131484623998404,-29.0486488342285,136.864484349373,136.86446845531464,136.86448335647583,5.31808948516846,2.2816596031188965,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,118,0.147500723600388,0.147500723600388,-0.0132504748180509,-29.2847805023193,136.757933411532,136.75791025161743,136.757954955101,5.36420583724976,2.3013973236083984,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,119,0.14875003695488,0.14875003695488,-0.0133493915200233,-29.5139560699463,136.654712205891,136.65470480918884,136.65471971035004,5.40889024734497,2.3205299377441406,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,120,0.150000303983688,0.150000303983688,-0.0134452786296606,-29.7364273071289,136.554723813329,136.55471801757812,136.5547478199005,5.45219898223877,2.3390658696492515,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,121,0.151250571012497,0.151250571012497,-0.0135381147265434,-29.952033996582,136.4580403998,136.45802438259125,136.45805418491364,5.49418497085571,2.357033093770345,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,122,0.152500838041306,0.152500838041306,-0.0136279556900263,-30.1604633331299,136.364715166144,136.36469841003418,136.36472821235657,5.53465795516968,2.3743577003479004,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,123,0.153750151395798,0.153750151395798,-0.0137146217748523,-30.361852645874,136.27478105501,136.2747699022293,136.2747848033905,5.5738377571106,2.3911215464274087,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,124,0.155000418424606,0.155000418424606,-0.0137981856241822,-30.5562744140625,136.188173412599,136.18814945220947,136.18817925453186,5.6114559173584,2.407214959462484,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,125,0.156250685453415,0.156250685453415,-0.0139048136770725,-30.8043613433838,136.104925119988,136.10491156578064,136.10494136810303,5.64772367477417,2.422740618387858,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,126,0.157499998807907,0.157499998807907,-0.0139811281114817,-30.9819049835205,136.025135066699,136.02513074874878,136.02514564990997,5.68248891830444,2.4376096725463867,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,127,0.158750623464584,0.158750623464584,-0.0140553573146462,-31.1550750732422,135.947661897676,135.94764471054077,135.94767451286316,5.71629428863525,2.4520848592122397,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,128,0.160000130534172,0.160000130534172,-0.0141265457496047,-31.3208522796631,135.873461442361,135.8734369277954,135.873481631279,5.74871635437012,2.465948740641276,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,129,0.161250576376915,0.161250576376915,-0.0141946440562606,-31.4796123504639,135.802595460526,135.80258190631866,135.80259680747986,5.77964448928833,2.479189078013102,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,130,0.162500083446503,0.162500083446503,-0.0142595488578081,-31.6310367584229,135.735220168063,135.73521375656128,135.73522865772247,5.80906248092651,2.491782824198405,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,131,0.163750529289246,0.163750529289246,-0.0143213188275695,-31.7753372192383,135.671162539092,135.67113876342773,135.67116856575012,5.8371376991272,2.5037891070048013,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,132,0.165000036358833,0.165000036358833,-0.0143799940124154,-31.9122333526611,135.61053051467,135.61052083969116,135.61055064201355,5.86369657516479,2.515148957570394,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,133,0.166250482201576,0.166250482201576,-0.0144534930586815,-32.0839500427246,135.553173420658,135.55315136909485,135.55318117141724,5.88883543014526,2.525901953379313,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,134,0.167500928044319,0.167500928044319,-0.0145050371065736,-32.204532623291,135.499117303301,135.49908995628357,135.49911975860596,5.91249227523804,2.5360256830851235,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,135,0.168750435113907,0.168750435113907,-0.0145535822957754,-32.3178482055664,135.448369797904,135.4483664035797,135.4483962059021,5.93471908569336,2.5455320676167807,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,136,0.17000088095665,0.17000088095665,-0.0145992040634155,-32.4246025085449,135.400797840793,135.40077209472656,135.40080189704895,5.95560932159424,2.554477055867513,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,137,0.171250388026237,0.171250388026237,-0.0146418791264296,-32.5246543884277,135.356427231911,135.35641133785248,135.35642623901367,5.97510671615601,2.5628061294555664,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,138,0.17250083386898,0.17250083386898,-0.0146816950291395,-32.6176452636719,135.315122321433,135.31510531902313,135.31512022018433,5.99319267272949,2.570593992869059,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,139,0.173750340938568,0.173750340938568,-0.0147186797112226,-32.7042388916016,135.276884833459,135.27686893939972,135.2768838405609,6.01003932952881,2.577748934427897,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,140,0.175000786781311,0.175000786781311,-0.0147529570385814,-32.7846260070801,135.241598575876,135.2415829896927,135.24159789085388,6.02549457550049,2.5843769709269204,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,141,0.176250293850899,0.176250293850899,-0.0147944577038288,-32.8818359375,135.209256467556,135.20923256874084,135.20926237106323,6.03976583480835,2.5904754002889,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,142,0.177500739693642,0.177500739693642,-0.0148225408047438,-32.9477195739746,135.17968332749,135.17966866493225,135.17968356609344,6.05276727676392,2.5960424741109214,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,143,0.178750246763229,0.178750246763229,-0.0148481205105782,-33.0075721740723,135.152900275921,135.1528763771057,135.1529061794281,6.06454944610596,2.6010815302530923,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,144,0.180000692605972,0.180000692605972,-0.014871284365654,-33.0617256164551,135.128719632106,135.1287066936493,135.1287215948105,6.07514619827271,2.6056140263875327,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,145,0.18125019967556,0.18125019967556,-0.014892085455358,-33.1106910705566,135.107097308313,135.1071000099182,135.1071000099182,6.08461856842041,2.6096717516581216,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,146,0.182500645518303,0.182500645518303,-0.0149106457829475,-33.1540298461914,135.087909784999,135.08790731430054,135.08790731430054,6.09308576583862,2.6132818857828775,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,147,0.183750152587891,0.183750152587891,-0.014927051961422,-33.1925926208496,135.071046596532,135.0710391998291,135.0710541009903,6.10049819946289,2.616450786590576,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,148,0.185000598430634,0.185000598430634,-0.0149414204061031,-33.2263603210449,135.056404296832,135.05639135837555,135.05640625953674,6.10693073272705,2.6192105611165366,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,149,0.186250105500221,0.186250105500221,-0.0149575527757406,-33.2641334533691,135.043831903888,135.04381477832794,135.04382967948914,6.11246871948242,2.621571699778239,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,150,0.187500551342964,0.187500551342964,-0.0149675756692886,-33.287727355957,135.033196415598,135.03319025039673,135.03320515155792,6.11711978912354,2.6235596338907876,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,151,0.188750058412552,0.188750058412552,-0.0149759314954281,-33.3070335388184,135.024398819289,135.02438366413116,135.02439856529236,6.12095928192139,2.6251975695292153,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,152,0.190000504255295,0.190000504255295,-0.0149827618151903,-33.323429107666,135.017243060014,135.01721620559692,135.0172460079193,6.1241135597229,2.626547336578369,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,153,0.191250011324883,0.191250011324883,-0.0149881932884455,-33.3360366821289,135.011618795289,135.01161336898804,135.01162827014923,6.12657356262207,2.62760591506958,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,154,0.192500457167625,0.192500457167625,-0.0149923879653215,-33.3456192016602,135.007322211711,135.0073218345642,135.0073218345642,6.12845993041992,2.6284071604410806,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,155,0.193750903010368,0.193750903010368,-0.0149955106899142,-33.3532638549805,135.004195677163,135.0041925907135,135.0042074918747,6.12982273101807,2.6289896965026855,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,156,0.195000410079956,0.195000410079956,-0.0149976387619972,-33.358211517334,135.002079773848,135.00207662582397,135.00207662582397,6.13075351715088,2.6293767293294272,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,157,0.196250855922699,0.196250855922699,-0.0149993747472763,-33.3621025085449,135.000737376265,135.00073552131653,135.00073552131653,6.13134241104126,2.6296305656433105,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,158,0.197500362992287,0.197500362992287,-0.0149999698624015,-33.3635292053223,135.000086035425,135.000079870224,135.0000947713852,6.13161420822144,2.6297454833984375,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,159,0.19875080883503,0.19875080883503,-0.0150001086294651,-33.3638687133789,134.999898354685,134.99990105628967,134.99990105628967,6.13163375854492,2.6297569274902344,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Compress_Down,160,0.200000002980232,0.200000002980232,-0.0150001086294651,-33.3638381958008,134.999897246334,134.99988615512848,134.99990105628967,6.13167190551758,2.6297680536905923,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,0,0.0,0.200000002980232,-0.0150001086294651,-33.3638229370117,134.999897246334,134.99988615512848,134.99990105628967,6.13167190551758,2.6297680536905923,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,1,0.000312858290271834,0.200312861270504,-0.0150001086294651,-33.3638381958008,134.999901864462,134.99990105628967,134.99990105628967,6.13165712356567,2.6297607421875,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,2,0.000625715241767466,0.200625718222,-0.0150001086294651,-33.363842010498,134.999898354685,134.99990105628967,134.99990105628967,6.13166427612305,2.6297643979390464,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,3,0.000937624427024275,0.200937627407257,-0.0150001086294651,-33.3638610839844,134.999903280688,134.99990105628967,134.99990105628967,6.13166332244873,2.6297624905904136,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,4,0.00125049287453294,0.201250495854765,-0.0150001086294651,-33.363883972168,134.999901433437,134.99990105628967,134.99990105628967,6.13165378570557,2.629758358001709,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,5,0.0015633637085557,0.201563366688788,-0.0150001086294651,-33.3638534545898,134.999903526988,134.99990105628967,134.99990105628967,6.13171339035034,2.6297483444213867,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,6,0.00187529216054827,0.201875295140781,-0.0150001086294651,-33.3638687133789,134.999903280688,134.99990105628967,134.99990105628967,6.13165092468262,2.6297572453816733,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,7,0.0021881340071559,0.202188136987388,-0.0150001086294651,-33.3639106750488,134.999896876883,134.99988615512848,134.99990105628967,6.13165044784546,2.6297566095987954,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,8,0.00250002392567694,0.202500026905909,-0.0150001086294651,-33.3639297485352,134.999903526988,134.99990105628967,134.99990105628967,6.13164472579956,2.6297545433044434,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,9,0.00281285610981286,0.202812859090045,-0.0150001086294651,-33.3638763427734,134.999902603363,134.99990105628967,134.99990105628967,6.13165044784546,2.629757563273112,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,10,0.00312568829394877,0.203125691274181,-0.0150001086294651,-33.3638763427734,134.999897554209,134.99990105628967,134.99990105628967,6.13167572021484,2.629763921101888,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,11,0.00343757821246982,0.203437581192702,-0.0150001086294651,-33.3639221191406,134.999902603363,134.99990105628967,134.99990105628967,6.13163423538208,2.629749298095703,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,12,0.00375041039660573,0.203750413376838,-0.0150001086294651,-33.3639221191406,134.999896261133,134.99988615512848,134.99990105628967,6.13162803649902,2.629746596018473,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,13,0.00406328123062849,0.204063284210861,-0.0150001086294651,-33.3638954162598,134.999895891683,134.99988615512848,134.99990105628967,6.13162565231323,2.629744211832682,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,14,0.00437524821609259,0.204375251196325,-0.0150001086294651,-33.3638381958008,134.999902603363,134.99990105628967,134.99990105628967,6.13160800933838,2.629737377166748,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,15,0.00468815770000219,0.204688160680234,-0.0150001086294651,-33.3638916015625,134.999897123184,134.99988615512848,134.99990105628967,6.13161611557007,2.629740079243978,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,16,0.00500012468546629,0.205000127665699,-0.0150001086294651,-33.363899230957,134.999902603363,134.99990105628967,134.99990105628967,6.13161373138428,2.629740079243978,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,17,0.0053130341693759,0.205313037149608,-0.0150001086294651,-33.3638916015625,134.999901864462,134.99990105628967,134.99990105628967,6.13161420822144,2.6297411918640137,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,18,0.00562500115483999,0.205625004135072,-0.0150001086294651,-33.363899230957,134.999896137983,134.99988615512848,134.99990105628967,6.13162565231323,2.6297432581583657,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,19,0.0059379106387496,0.205937913618982,-0.0150001086294651,-33.3639221191406,134.999898354685,134.99990105628967,134.99990105628967,6.13159990310669,2.62973419825236,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,20,0.00625082012265921,0.206250823102891,-0.0150001086294651,-33.3639640808105,134.999897492634,134.99988615512848,134.99990105628967,6.13160610198975,2.6297351519266763,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,21,0.0065627871081233,0.206562790088356,-0.0150001086294651,-33.3639068603516,134.999903280688,134.99990105628967,134.99990105628967,6.13154935836792,2.629746119181315,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,22,0.00687569659203291,0.206875699572265,-0.0150001086294651,-33.3639106750488,134.999897862084,134.99988615512848,134.99990105628967,6.13161849975586,2.629740079243978,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,23,0.00718766357749701,0.207187666557729,-0.0150001086294651,-33.3639602661133,134.999897554209,134.99990105628967,134.99990105628967,6.13162088394165,2.6297402381896973,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,24,0.00750057306140661,0.207500576041639,-0.0150001086294651,-33.3639678955078,134.999903526988,134.99990105628967,134.99990105628967,6.1316704750061,2.6297260920206704,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,25,0.00781254004687071,0.207812543027103,-0.0150001086294651,-33.3639488220215,134.999902911238,134.99990105628967,134.99990105628967,6.13161039352417,2.6297362645467124,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,26,0.00812544953078032,0.208125452511013,-0.0150001086294651,-33.3639907836914,134.999898354685,134.99990105628967,134.99990105628967,6.13161945343018,2.62973960240682,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,27,0.00843835901468992,0.208438361994922,-0.0150001086294651,-33.364013671875,134.999900940836,134.99990105628967,134.99990105628967,6.13161420822144,2.6297364234924316,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,28,0.00875032600015402,0.208750328980386,-0.0150001086294651,-33.364013671875,134.999896137983,134.99988615512848,134.99990105628967,6.13161468505859,2.6297388076782227,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,29,0.00906323548406363,0.209063238464296,-0.0150001086294651,-33.3639602661133,134.999903280688,134.99990105628967,134.99990105628967,6.13159704208374,2.629730542500814,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,30,0.00937520246952772,0.20937520544976,-0.0150001086294651,-33.3639602661133,134.999903280688,134.99990105628967,134.99990105628967,6.1315975189209,2.629731019337972,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,31,0.00968811195343733,0.20968811493367,-0.0150001086294651,-33.3639221191406,134.999903526988,134.99990105628967,134.99990105628967,6.13158416748047,2.629724661509196,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,32,0.0100000789389014,0.210000081919134,-0.0150001086294651,-33.3639373779297,134.999904204314,134.99990105628967,134.99990105628967,6.13157653808594,2.629721164703369,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,33,0.010312988422811,0.210312991403043,-0.0150001086294651,-33.3639335632324,134.999897123184,134.99988615512848,134.99990105628967,6.13158512115479,2.6297260920206704,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,34,0.0106258979067206,0.210625900886953,-0.0150001086294651,-33.3639297485352,134.999897554209,134.99990105628967,134.99990105628967,6.1316237449646,2.629738171895345,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,35,0.0109378648921847,0.210937867872417,-0.0150001086294651,-33.3639221191406,134.999898354685,134.99990105628967,134.99990105628967,6.13154315948486,2.6297097206115723,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,36,0.0112507743760943,0.211250777356327,-0.0150001086294651,-33.363883972168,134.999904204314,134.99990105628967,134.99990105628967,6.13156461715698,2.629713694254557,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,37,0.0115627413615584,0.211562744341791,-0.0150001086294651,-33.3638687133789,134.999902172337,134.99990105628967,134.99990105628967,6.13156414031982,2.629714330037435,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,38,0.011875650845468,0.2118756538257,-0.0150001086294651,-33.3638458251953,134.999903526988,134.99990105628967,134.99990105628967,6.13155364990234,2.629709561665853,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,39,0.0121876178309321,0.212187620811164,-0.0150001086294651,-33.3637771606445,134.999896876883,134.99988615512848,134.99990105628967,6.13155603408813,2.629711627960205,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,40,0.0125005273148417,0.212500530295074,-0.0150001086294651,-33.3637733459473,134.999902911238,134.99990105628967,134.99990105628967,6.13153076171875,2.629697799682617,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,41,0.0128134367987514,0.212813439778984,-0.0150001086294651,-33.3637733459473,134.999902172337,134.99990105628967,134.99990105628967,6.13151454925537,2.6296896934509277,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,42,0.0131254037842155,0.213125406764448,-0.0150001086294651,-33.3637771606445,134.999895891683,134.99988615512848,134.99990105628967,6.13151884078979,2.629690488179525,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,43,0.0134383132681251,0.213438316248357,-0.0150001086294651,-33.3637466430664,134.999897246334,134.99988615512848,134.99990105628967,6.13151693344116,2.6296888987223306,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,44,0.0137502802535892,0.213750283233821,-0.0150001086294651,-33.3637428283691,134.999902172337,134.99990105628967,134.99990105628967,6.13151025772095,2.6296860376993814,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,45,0.0140631897374988,0.214063192717731,-0.0150001086294651,-33.3638038635254,134.999897554209,134.99990105628967,134.99990105628967,6.13151693344116,2.6296876271565757,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,46,0.0143751567229629,0.214375159703195,-0.0150001086294651,-33.3638000488281,134.999902172337,134.99990105628967,134.99990105628967,6.13151454925537,2.6296868324279785,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,47,0.0146880662068725,0.214688069187105,-0.0150001086294651,-33.363842010498,134.999897123184,134.99988615512848,134.99990105628967,6.13151693344116,2.629687945048014,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,48,0.0150000331923366,0.215000036172569,-0.0150001086294651,-33.3638381958008,134.999895891683,134.99988615512848,134.99990105628967,6.13150644302368,2.6296841303507485,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,49,0.0153129426762462,0.215312945656478,-0.0150001086294651,-33.3638610839844,134.999902603363,134.99990105628967,134.99990105628967,6.13150787353516,2.629683176676432,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,50,0.0156258512288332,0.215625854209065,-0.0150001086294651,-33.3638763427734,134.999897246334,134.99988615512848,134.99990105628967,6.1315131187439,2.629685719807943,0.0,0.0,0.0,False
0.1,FlatUnload_2D_DPC_E50Nu015_CapS010,Hold_135um,51,0.0159378182142973,0.21593782119453,-0.0150001086294651,-33.3638534545898,134.999904204314,134.99990105628967,134.99990105628967,6.13150787353516,2.6296846071879068,0.0,0.0,0.0,False
