x_mm,z_mm,initial_top_y_mm,u2_mm,full_thickness_mm,full_thickness_um
373.0,0.0,0.0825,-0.012889151,0.1392216980457306,139.2216980457306
373.5,0.0,0.0825,-0.012892461,0.13921508193016052,139.21508193016052
374.0,0.0,0.0825,-0.012895828,0.1392083466053009,139.2083466053009
374.5,0.0,0.0825,-0.012899143,0.13920171558856964,139.20171558856964
375.0,0.0,0.0825,-0.012902515,0.13919498026371002,139.19498026371002
375.5,0.0,0.0825,-0.012905854,0.13918830454349518,139.18830454349518
376.0,0.0,0.0825,-0.012909226,0.13918155431747437,139.18155431747437
376.5,0.0,0.0825,-0.012912582,0.13917484879493713,139.17484879493713
377.0,0.0,0.0825,-0.012915959,0.13916808366775513,139.16808366775513
377.5,0.0,0.0825,-0.012919326,0.1391613483428955,139.1613483428955
378.0,0.0,0.0825,-0.012922712,0.1391545832157135,139.1545832157135
378.5,0.0,0.0825,-0.0129260905,0.1391478180885315,139.1478180885315
379.0,0.0,0.0825,-0.012929474,0.1391410529613495,139.1410529613495
379.5,0.0,0.0825,-0.012932873,0.1391342580318451,139.1342580318451
380.0,0.0,0.0825,-0.012936266,0.1391274780035019,139.1274780035019
380.5,0.0,0.0825,-0.0129396655,0.1391206681728363,139.1206681728363
381.0,0.0,0.0825,-0.012943077,0.13911385834217072,139.11385834217072
381.5,0.0,0.0825,-0.012946478,0.13910704851150513,139.10704851150513
382.0,0.0,0.0825,-0.012949899,0.13910020887851715,139.10020887851715
382.5,0.0,0.0825,-0.01295332,0.13909336924552917,139.09336924552917
383.0,0.0,0.0825,-0.012956739,0.1390865296125412,139.0865296125412
383.5,0.0,0.0825,-0.012960169,0.13907966017723083,139.07966017723083
384.0,0.0,0.0825,-0.012963599,0.13907280564308167,139.07280564308167
384.5,0.0,0.0825,-0.012967039,0.1390659213066101,139.0659213066101
385.0,0.0,0.0825,-0.012970476,0.13905905187129974,139.05905187129974
385.5,0.0,0.0825,-0.012973927,0.139052152633667,139.052152633667
386.0,0.0,0.0825,-0.012977373,0.13904526829719543,139.04526829719543
386.5,0.0,0.0825,-0.012980835,0.1390383392572403,139.0383392572403
387.0,0.0,0.0825,-0.012984288,0.13903142511844635,139.03142511844635
387.5,0.0,0.0825,-0.012987762,0.13902448117733002,139.02448117733002
388.0,0.0,0.0825,-0.012991222,0.13901756703853607,139.01756703853607
388.5,0.0,0.0825,-0.012994698,0.13901060819625854,139.01060819625854
389.0,0.0,0.0825,-0.012998164,0.1390036791563034,139.0036791563034
389.5,0.0,0.0825,-0.0130016655,0.1389966756105423,138.9966756105423
390.0,0.0,0.0825,-0.013005133,0.13898974657058716,138.98974657058716
390.5,0.0,0.0825,-0.013008639,0.13898272812366486,138.98272812366486
391.0,0.0,0.0825,-0.01301213,0.13897573947906494,138.97573947906494
391.5,0.0,0.0825,-0.013015662,0.13896867632865906,138.96867632865906
392.0,0.0,0.0825,-0.013019127,0.13896174728870392,138.96174728870392
392.5,0.0,0.0825,-0.013022671,0.13895466923713684,138.95466923713684
393.0,0.0,0.0825,-0.01302613,0.1389477401971817,138.9477401971817
393.5,0.0,0.0825,-0.013029688,0.13894063234329224,138.94063234329224
394.0,0.0,0.0825,-0.013033164,0.1389336735010147,138.9336735010147
394.5,0.0,0.0825,-0.013036737,0.13892653584480286,138.92653584480286
395.0,0.0,0.0825,-0.013040199,0.13891960680484772,138.91960680484772
395.5,0.0,0.0825,-0.013043795,0.1389124095439911,138.9124095439911
396.0,0.0,0.0825,-0.01304726,0.13890548050403595,138.90548050403595
396.5,0.0,0.0825,-0.013050874,0.13889825344085693,138.89825344085693
397.0,0.0,0.0825,-0.013054328,0.13889135420322418,138.89135420322418
397.5,0.0,0.0825,-0.013057964,0.13888408243656158,138.88408243656158
398.0,0.0,0.0825,-0.013061388,0.13887722790241241,138.87722790241241
398.5,0.0,0.0825,-0.013065039,0.13886992633342743,138.86992633342743
399.0,0.0,0.0825,-0.013068486,0.13886302709579468,138.86302709579468
399.5,0.0,0.0825,-0.013072142,0.1388557255268097,138.8557255268097
400.0,0.0,0.0825,-0.013075595,0.13884881138801575,138.84881138801575
400.5,0.0,0.0825,-0.013079247,0.13884150981903076,138.84150981903076
401.0,0.0,0.0825,-0.0130827585,0.13883449137210846,138.83449137210846
401.5,0.0,0.0825,-0.0130864,0.13882720470428467,138.82720470428467
402.0,0.0,0.0825,-0.013089944,0.1388201117515564,138.8201117515564
402.5,0.0,0.0825,-0.013093577,0.138812854886055,138.812854886055
403.0,0.0,0.0825,-0.013097154,0.13880570232868195,138.80570232868195
403.5,0.0,0.0825,-0.013100781,0.13879844546318054,138.79844546318054
404.0,0.0,0.0825,-0.013104383,0.13879123330116272,138.79123330116272
404.5,0.0,0.0825,-0.013108006,0.1387839913368225,138.7839913368225
405.0,0.0,0.0825,-0.013111629,0.1387767493724823,138.7767493724823
405.5,0.0,0.0825,-0.0131152505,0.1387695074081421,138.7695074081421
406.0,0.0,0.0825,-0.013118888,0.1387622356414795,138.7622356414795
406.5,0.0,0.0825,-0.013122513,0.1387549787759781,138.7549787759781
407.0,0.0,0.0825,-0.013126128,0.13874775171279907,138.74775171279907
407.5,0.0,0.0825,-0.013129772,0.13874046504497528,138.74046504497528
408.0,0.0,0.0825,-0.013133432,0.1387331485748291,138.7331485748291
408.5,0.0,0.0825,-0.013137077,0.13872584700584412,138.72584700584412
409.0,0.0,0.0825,-0.0131407445,0.13871851563453674,138.71851563453674
409.5,0.0,0.0825,-0.013144395,0.13871121406555176,138.71121406555176
410.0,0.0,0.0825,-0.013148067,0.1387038677930832,138.7038677930832
410.5,0.0,0.0825,-0.013151736,0.13869653642177582,138.69653642177582
411.0,0.0,0.0825,-0.013155407,0.13868919014930725,138.68919014930725
411.5,0.0,0.0825,-0.013159105,0.1386817991733551,138.6817991733551
412.0,0.0,0.0825,-0.013162766,0.13867446780204773,138.67446780204773
412.5,0.0,0.0825,-0.013166483,0.1386670470237732,138.6670470237732
413.0,0.0,0.0825,-0.013170137,0.13865973055362701,138.659730553627
413.5,0.0,0.0825,-0.013173879,0.1386522501707077,138.6522501707077
414.0,0.0,0.0825,-0.013177515,0.1386449784040451,138.6449784040451
414.5,0.0,0.0825,-0.013181286,0.13863743841648102,138.63743841648102
415.0,0.0,0.0825,-0.013184893,0.1386302262544632,138.6302262544632
415.5,0.0,0.0825,-0.013188683,0.13862264156341553,138.62264156341553
416.0,0.0,0.0825,-0.013192267,0.1386154741048813,138.6154741048813
416.5,0.0,0.0825,-0.013196099,0.13860781490802765,138.60781490802765
417.0,0.0,0.0825,-0.013199691,0.13860061764717102,138.60061764717102
417.5,0.0,0.0825,-0.013203502,0.13859300315380096,138.59300315380096
418.0,0.0,0.0825,-0.013207133,0.13858574628829956,138.58574628829956
418.5,0.0,0.0825,-0.0132109355,0.1385781317949295,138.5781317949295
419.0,0.0,0.0825,-0.013214622,0.13857075572013855,138.57075572013855
419.5,0.0,0.0825,-0.013218418,0.13856317102909088,138.56317102909088
420.0,0.0,0.0825,-0.013222127,0.13855575025081635,138.55575025081635
420.5,0.0,0.0825,-0.013225921,0.13854816555976868,138.54816555976868
421.0,0.0,0.0825,-0.013229651,0.13854070007801056,138.54070007801056
421.5,0.0,0.0825,-0.013233449,0.1385331153869629,138.5331153869629
422.0,0.0,0.0825,-0.013237193,0.13852562010288239,138.52562010288239
422.5,0.0,0.0825,-0.0132410005,0.13851800560951233,138.51800560951233
423.0,0.0,0.0825,-0.013244751,0.13851051032543182,138.51051032543182
423.5,0.0,0.0825,-0.013248571,0.13850286602973938,138.50286602973938
424.0,0.0,0.0825,-0.013252321,0.13849537074565887,138.49537074565887
424.5,0.0,0.0825,-0.013256156,0.13848769664764404,138.48769664764404
425.0,0.0,0.0825,-0.013259897,0.13848021626472473,138.48021626472473
425.5,0.0,0.0825,-0.013263747,0.1384725123643875,138.4725123643875
426.0,0.0,0.0825,-0.0132674845,0.1384650319814682,138.4650319814682
426.5,0.0,0.0825,-0.013271318,0.13845737278461456,138.45737278461456
427.0,0.0,0.0825,-0.013275066,0.13844987750053406,138.44987750053406
427.5,0.0,0.0825,-0.013278933,0.13844214379787445,138.44214379787445
428.0,0.0,0.0825,-0.013282706,0.13843458890914917,138.43458890914917
428.5,0.0,0.0825,-0.013286565,0.13842687010765076,138.42687010765076
429.0,0.0,0.0825,-0.013290369,0.1384192705154419,138.4192705154419
429.5,0.0,0.0825,-0.013294229,0.13841155171394348,138.41155171394348
430.0,0.0,0.0825,-0.013298056,0.13840389251708984,138.40389251708984
430.5,0.0,0.0825,-0.013301928,0.13839614391326904,138.39614391326904
431.0,0.0,0.0825,-0.013305763,0.1383884847164154,138.3884847164154
431.5,0.0,0.0825,-0.013309638,0.1383807361125946,138.3807361125946
432.0,0.0,0.0825,-0.013313489,0.13837303221225739,138.37303221225739
432.5,0.0,0.0825,-0.013317369,0.1383652687072754,138.3652687072754
433.0,0.0,0.0825,-0.013321233,0.13835753500461578,138.35753500461578
433.5,0.0,0.0825,-0.013325119,0.1383497714996338,138.3497714996338
434.0,0.0,0.0825,-0.013328995,0.138342022895813,138.342022895813
434.5,0.0,0.0825,-0.01333288,0.1383342444896698,138.3342444896698
435.0,0.0,0.0825,-0.013336775,0.13832645118236542,138.32645118236542
435.5,0.0,0.0825,-0.013340669,0.13831867277622223,138.31867277622223
436.0,0.0,0.0825,-0.013344575,0.13831084966659546,138.31084966659546
436.5,0.0,0.0825,-0.013348477,0.13830305635929108,138.30305635929108
437.0,0.0,0.0825,-0.013352383,0.1382952332496643,138.2952332496643
437.5,0.0,0.0825,-0.0133562945,0.13828742504119873,138.28742504119873
438.0,0.0,0.0825,-0.01336021,0.13827958703041077,138.27958703041077
438.5,0.0,0.0825,-0.013364131,0.1382717490196228,138.2717490196228
439.0,0.0,0.0825,-0.0133680655,0.13826388120651245,138.26388120651245
439.5,0.0,0.0825,-0.013371996,0.1382560133934021,138.2560133934021
440.0,0.0,0.0825,-0.0133759305,0.13824814558029175,138.24814558029175
440.5,0.0,0.0825,-0.01337987,0.1382402628660202,138.2402628660202
441.0,0.0,0.0825,-0.013383814,0.13823238015174866,138.23238015174866
441.5,0.0,0.0825,-0.013387763,0.13822448253631592,138.22448253631592
442.0,0.0,0.0825,-0.013391716,0.13821657001972198,138.21657001972198
442.5,0.0,0.0825,-0.013395674,0.13820865750312805,138.20865750312805
443.0,0.0,0.0825,-0.013399637,0.13820073008537292,138.20073008537292
443.5,0.0,0.0825,-0.013403603,0.1381928026676178,138.1928026676178
444.0,0.0,0.0825,-0.013407577,0.13818484544754028,138.18484544754028
444.5,0.0,0.0825,-0.0134115415,0.13817691802978516,138.17691802978516
445.0,0.0,0.0825,-0.013415524,0.13816896080970764,138.16896080970764
445.5,0.0,0.0825,-0.013419508,0.13816098868846893,138.16098868846893
446.0,0.0,0.0825,-0.0134235,0.13815300166606903,138.15300166606903
446.5,0.0,0.0825,-0.013427484,0.13814504444599152,138.14504444599152
447.0,0.0,0.0825,-0.013431485,0.13813704252243042,138.13704252243042
447.5,0.0,0.0825,-0.013435488,0.13812902569770813,138.12902569770813
448.0,0.0,0.0825,-0.013439498,0.13812100887298584,138.12100887298584
448.5,0.0,0.0825,-0.013443501,0.13811300694942474,138.11300694942474
449.0,0.0,0.0825,-0.013447519,0.13810497522354126,138.10497522354126
449.5,0.0,0.0825,-0.013451532,0.13809694349765778,138.09694349765778
450.0,0.0,0.0825,-0.01345556,0.1380888819694519,138.0888819694519
450.5,0.0,0.0825,-0.013459583,0.13808083534240723,138.08083534240723
451.0,0.0,0.0825,-0.01346362,0.13807275891304016,138.07275891304016
451.5,0.0,0.0825,-0.013467652,0.1380646973848343,138.0646973848343
452.0,0.0,0.0825,-0.013471697,0.13805660605430603,138.05660605430603
452.5,0.0,0.0825,-0.013475739,0.13804852962493896,138.04852962493896
453.0,0.0,0.0825,-0.013479795,0.1380404233932495,138.0404233932495
453.5,0.0,0.0825,-0.013483847,0.13803231716156006,138.03231716156006
454.0,0.0,0.0825,-0.0134879,0.1380242109298706,138.0242109298706
454.5,0.0,0.0825,-0.013491961,0.13801608979701996,138.01608979701996
455.0,0.0,0.0825,-0.013496033,0.13800793886184692,138.00793886184692
455.5,0.0,0.0825,-0.013500105,0.13799980282783508,137.99980282783508
456.0,0.0,0.0825,-0.013504175,0.13799165189266205,137.99165189266205
456.5,0.0,0.0825,-0.013508257,0.13798348605632782,137.98348605632782
457.0,0.0,0.0825,-0.013512345,0.1379753202199936,137.9753202199936
457.5,0.0,0.0825,-0.01351644,0.13796712458133698,137.96712458133698
458.0,0.0,0.0825,-0.013520524,0.13795895874500275,137.95895874500275
458.5,0.0,0.0825,-0.013524632,0.13795074820518494,137.95074820518494
459.0,0.0,0.0825,-0.013528722,0.13794256746768951,137.9425674676895
459.5,0.0,0.0825,-0.013532844,0.13793431222438812,137.93431222438812
460.0,0.0,0.0825,-0.013536937,0.1379261314868927,137.9261314868927
460.5,0.0,0.0825,-0.013541075,0.13791786134243011,137.91786134243011
461.0,0.0,0.0825,-0.013545168,0.1379096657037735,137.9096657037735
461.5,0.0,0.0825,-0.01354932,0.13790136575698853,137.90136575698853
462.0,0.0,0.0825,-0.013553413,0.1378931850194931,137.8931850194931
462.5,0.0,0.0825,-0.013557576,0.13788485527038574,137.88485527038574
463.0,0.0,0.0825,-0.013561658,0.1378766894340515,137.8766894340515
463.5,0.0,0.0825,-0.013565959,0.13786809146404266,137.86809146404266
464.0,0.0,0.0825,-0.013570028,0.13785995543003082,137.85995543003082
464.5,0.0,0.0825,-0.013574205,0.13785159587860107,137.85159587860107
465.0,0.0,0.0825,-0.013578327,0.13784335553646088,137.84335553646088
465.5,0.0,0.0825,-0.0135825155,0.13783498108386993,137.83498108386993
466.0,0.0,0.0825,-0.013586649,0.13782671093940735,137.82671093940735
466.5,0.0,0.0825,-0.013590839,0.1378183364868164,137.8183364868164
467.0,0.0,0.0825,-0.013595005,0.13780999183654785,137.80999183654785
467.5,0.0,0.0825,-0.013599185,0.1378016322851181,137.8016322851181
468.0,0.0,0.0825,-0.01360337,0.13779327273368835,137.79327273368835
468.5,0.0,0.0825,-0.01360755,0.1377848982810974,137.7848982810974
469.0,0.0,0.0825,-0.013611754,0.13777649402618408,137.77649402618408
469.5,0.0,0.0825,-0.013615933,0.13776813447475433,137.76813447475433
470.0,0.0,0.0825,-0.013620159,0.13775968551635742,137.75968551635742
470.5,0.0,0.0825,-0.013624331,0.13775134086608887,137.75134086608887
471.0,0.0,0.0825,-0.013628579,0.13774284720420837,137.74284720420837
471.5,0.0,0.0825,-0.013632736,0.1377345323562622,137.7345323562622
472.0,0.0,0.0825,-0.013637009,0.13772599399089813,137.72599399089813
472.5,0.0,0.0825,-0.013641149,0.13771770894527435,137.71770894527435
473.0,0.0,0.0825,-0.013645465,0.13770908117294312,137.70908117294312
473.5,0.0,0.0825,-0.013649522,0.13770096004009247,137.70096004009247
474.0,0.0,0.0825,-0.013653858,0.13769228756427765,137.69228756427765
474.5,0.0,0.0825,-0.013658014,0.13768397271633148,137.68397271633148
475.0,0.0,0.0825,-0.013662308,0.13767538964748383,137.67538964748383
475.5,0.0,0.0825,-0.013666494,0.13766701519489288,137.66701519489288
476.0,0.0,0.0825,-0.013670802,0.13765840232372284,137.65840232372284
476.5,0.0,0.0825,-0.013675025,0.13764995336532593,137.64995336532593
477.0,0.0,0.0825,-0.0136792995,0.13764140009880066,137.64140009880066
477.5,0.0,0.0825,-0.01368355,0.13763290643692017,137.63290643692017
478.0,0.0,0.0825,-0.013687834,0.1376243382692337,137.6243382692337
478.5,0.0,0.0825,-0.013692097,0.13761581480503082,137.61581480503082
479.0,0.0,0.0825,-0.0136963865,0.13760723173618317,137.60723173618317
479.5,0.0,0.0825,-0.013700662,0.1375986784696579,137.5986784696579
480.0,0.0,0.0825,-0.013704957,0.13759009540081024,137.59009540081024
480.5,0.0,0.0825,-0.013709243,0.13758152723312378,137.58152723312378
481.0,0.0,0.0825,-0.013713544,0.13757291436195374,137.57291436195374
481.5,0.0,0.0825,-0.0137178395,0.13756433129310608,137.56433129310608
482.0,0.0,0.0825,-0.013722147,0.13755571842193604,137.55571842193604
482.5,0.0,0.0825,-0.013726443,0.13754712045192719,137.54712045192719
483.0,0.0,0.0825,-0.013730761,0.13753849267959595,137.53849267959595
483.5,0.0,0.0825,-0.013735076,0.13752985000610352,137.52985000610352
484.0,0.0,0.0825,-0.013739403,0.13752120733261108,137.52120733261108
484.5,0.0,0.0825,-0.013743718,0.13751256465911865,137.51256465911865
485.0,0.0,0.0825,-0.013748054,0.13750389218330383,137.50389218330383
485.5,0.0,0.0825,-0.013752388,0.1374952346086502,137.4952346086502
486.0,0.0,0.0825,-0.013756735,0.137486532330513,137.486532330513
486.5,0.0,0.0825,-0.013761067,0.13747787475585938,137.47787475585938
487.0,0.0,0.0825,-0.0137654245,0.13746915757656097,137.46915757656097
487.5,0.0,0.0825,-0.013769764,0.13746047019958496,137.46047019958496
488.0,0.0,0.0825,-0.013774133,0.13745173811912537,137.45173811912537
488.5,0.0,0.0825,-0.01377848,0.13744305074214935,137.44305074214935
489.0,0.0,0.0825,-0.01378286,0.13743428885936737,137.43428885936737
489.5,0.0,0.0825,-0.013787211,0.13742558658123016,137.42558658123016
490.0,0.0,0.0825,-0.013791623,0.1374167650938034,137.4167650938034
490.5,0.0,0.0825,-0.0137959765,0.137408047914505,137.408047914505
491.0,0.0,0.0825,-0.013800361,0.13739928603172302,137.39928603172302
491.5,0.0,0.0825,-0.013804724,0.13739055395126343,137.39055395126343
492.0,0.0,0.0825,-0.013809115,0.13738177716732025,137.38177716732025
492.5,0.0,0.0825,-0.013813511,0.13737298548221588,137.37298548221588
493.0,0.0,0.0825,-0.01381789,0.1373642235994339,137.3642235994339
493.5,0.0,0.0825,-0.013822299,0.13735540211200714,137.35540211200714
494.0,0.0,0.0825,-0.013826646,0.13734671473503113,137.34671473503113
494.5,0.0,0.0825,-0.0138310995,0.1373378038406372,137.3378038406372
495.0,0.0,0.0825,-0.013835413,0.13732917606830597,137.32917606830597
495.5,0.0,0.0825,-0.0138399,0.13732020556926727,137.32020556926727
496.0,0.0,0.0825,-0.013844222,0.13731156289577484,137.31156289577484
496.5,0.0,0.0825,-0.0138487145,0.13730257749557495,137.30257749557495
497.0,0.0,0.0825,-0.013853048,0.13729390501976013,137.29390501976013
497.5,0.0,0.0825,-0.013857541,0.13728491961956024,137.28491961956024
498.0,0.0,0.0825,-0.013861918,0.13727617263793945,137.27617263793945
498.5,0.0,0.0825,-0.013866401,0.13726720213890076,137.26720213890076
499.0,0.0,0.0825,-0.013870821,0.1372583657503128,137.2583657503128
499.5,0.0,0.0825,-0.013875296,0.1372494101524353,137.2494101524353
500.0,0.0,0.0825,-0.013879739,0.13724052906036377,137.24052906036377
500.5,0.0,0.0825,-0.013884217,0.13723157346248627,137.23157346248627
501.0,0.0,0.0825,-0.013888684,0.13722263276576996,137.22263276576996
501.5,0.0,0.0825,-0.013893156,0.13721369206905365,137.21369206905365
502.0,0.0,0.0825,-0.013897643,0.13720472157001495,137.20472157001495
502.5,0.0,0.0825,-0.013902115,0.13719578087329865,137.19578087329865
503.0,0.0,0.0825,-0.013906586,0.13718684017658234,137.18684017658234
503.5,0.0,0.0825,-0.013911075,0.13717785477638245,137.17785477638245
504.0,0.0,0.0825,-0.013915583,0.13716883957386017,137.16883957386017
504.5,0.0,0.0825,-0.013920072,0.13715986907482147,137.15986907482147
505.0,0.0,0.0825,-0.01392458,0.1371508538722992,137.1508538722992
505.5,0.0,0.0825,-0.013929091,0.13714182376861572,137.14182376861572
506.0,0.0,0.0825,-0.013933596,0.13713280856609344,137.13280856609344
506.5,0.0,0.0825,-0.013938131,0.13712374866008759,137.12374866008759
507.0,0.0,0.0825,-0.013942627,0.1371147483587265,137.1147483587265
507.5,0.0,0.0825,-0.013947189,0.13710562884807587,137.10562884807587
508.0,0.0,0.0825,-0.013951665,0.13709667325019836,137.09667325019836
508.5,0.0,0.0825,-0.013956258,0.13708749413490295,137.08749413490295
509.0,0.0,0.0825,-0.0139607005,0.13707861304283142,137.07861304283142
509.5,0.0,0.0825,-0.013965321,0.13706935942173004,137.06935942173004
510.0,0.0,0.0825,-0.0139697185,0.13706056773662567,137.06056773662567
510.5,0.0,0.0825,-0.013974389,0.13705122470855713,137.05122470855713
511.0,0.0,0.0825,-0.013978784,0.13704243302345276,137.04243302345276
511.5,0.0,0.0825,-0.013983428,0.137033149600029,137.033149600029
512.0,0.0,0.0825,-0.0139878895,0.13702422380447388,137.02422380447388
512.5,0.0,0.0825,-0.013992529,0.1370149552822113,137.0149552822113
513.0,0.0,0.0825,-0.013997028,0.13700595498085022,137.00595498085022
513.5,0.0,0.0825,-0.014001662,0.13699668645858765,136.99668645858765
514.0,0.0,0.0825,-0.014006191,0.1369876265525818,136.9876265525818
514.5,0.0,0.0825,-0.014010826,0.1369783580303192,136.9783580303192
515.0,0.0,0.0825,-0.01401538,0.13696923851966858,136.96923851966858
515.5,0.0,0.0825,-0.014020014,0.1369599848985672,136.9599848985672
516.0,0.0,0.0825,-0.0140245715,0.13695086538791656,136.95086538791656
516.5,0.0,0.0825,-0.014029217,0.1369415670633316,136.9415670633316
517.0,0.0,0.0825,-0.014033768,0.13693246245384216,136.93246245384216
517.5,0.0,0.0825,-0.014038428,0.136923149228096,136.923149228096
518.0,0.0,0.0825,-0.014042977,0.13691404461860657,136.91404461860657
518.5,0.0,0.0825,-0.014047626,0.1369047462940216,136.9047462940216
519.0,0.0,0.0825,-0.014052179,0.13689565658569336,136.89565658569336
519.5,0.0,0.0825,-0.014056862,0.13688628375530243,136.88628375530243
520.0,0.0,0.0825,-0.014061441,0.1368771195411682,136.8771195411682
520.5,0.0,0.0825,-0.014066123,0.13686776161193848,136.86776161193848
521.0,0.0,0.0825,-0.014070734,0.13685853779315948,136.85853779315948
521.5,0.0,0.0825,-0.014075407,0.13684919476509094,136.84919476509094
522.0,0.0,0.0825,-0.014080042,0.13683992624282837,136.83992624282837
522.5,0.0,0.0825,-0.014084715,0.13683056831359863,136.83056831359863
523.0,0.0,0.0825,-0.01408937,0.13682126998901367,136.82126998901367
523.5,0.0,0.0825,-0.014094056,0.13681189715862274,136.81189715862274
524.0,0.0,0.0825,-0.014098727,0.1368025541305542,136.8025541305542
524.5,0.0,0.0825,-0.014103407,0.13679319620132446,136.79319620132446
525.0,0.0,0.0825,-0.014108092,0.13678382337093353,136.78382337093353
525.5,0.0,0.0825,-0.014112778,0.1367744505405426,136.7744505405426
526.0,0.0,0.0825,-0.014117475,0.13676506280899048,136.76506280899048
526.5,0.0,0.0825,-0.0141221685,0.13675567507743835,136.75567507743835
527.0,0.0,0.0825,-0.014126876,0.13674625754356384,136.74625754356384
527.5,0.0,0.0825,-0.014131579,0.13673685491085052,136.73685491085052
528.0,0.0,0.0825,-0.014136297,0.13672740757465363,136.72740757465363
528.5,0.0,0.0825,-0.014141007,0.1367179900407791,136.7179900407791
529.0,0.0,0.0825,-0.014145726,0.1367085576057434,136.7085576057434
529.5,0.0,0.0825,-0.014150445,0.1366991102695465,136.6991102695465
530.0,0.0,0.0825,-0.014155184,0.13668963313102722,136.68963313102722
530.5,0.0,0.0825,-0.014159912,0.13668018579483032,136.68018579483032
531.0,0.0,0.0825,-0.01416465,0.13667070865631104,136.67070865631104
531.5,0.0,0.0825,-0.0141693875,0.13666123151779175,136.66123151779175
532.0,0.0,0.0825,-0.014174146,0.13665170967578888,136.65170967578888
532.5,0.0,0.0825,-0.014178892,0.1366422176361084,136.6422176361084
533.0,0.0,0.0825,-0.01418365,0.13663271069526672,136.63271069526672
533.5,0.0,0.0825,-0.014188405,0.13662320375442505,136.62320375442505
534.0,0.0,0.0825,-0.014193173,0.136613667011261,136.613667011261
534.5,0.0,0.0825,-0.014197937,0.13660413026809692,136.60413026809692
535.0,0.0,0.0825,-0.014202714,0.13659457862377167,136.59457862377167
535.5,0.0,0.0825,-0.014207488,0.1365850269794464,136.5850269794464
536.0,0.0,0.0825,-0.014212274,0.13657546043395996,136.57546043395996
536.5,0.0,0.0825,-0.014217057,0.1365658938884735,136.5658938884735
537.0,0.0,0.0825,-0.014221853,0.13655629754066467,136.55629754066467
537.5,0.0,0.0825,-0.014226646,0.13654671609401703,136.54671609401703
538.0,0.0,0.0825,-0.014231451,0.136537104845047,136.537104845047
538.5,0.0,0.0825,-0.0142362425,0.13652752339839935,136.52752339839935
539.0,0.0,0.0825,-0.0142410565,0.13651789724826813,136.51789724826813
539.5,0.0,0.0825,-0.014245869,0.1365082710981369,136.5082710981369
540.0,0.0,0.0825,-0.014250691,0.13649863004684448,136.49863004684448
540.5,0.0,0.0825,-0.014255503,0.13648900389671326,136.48900389671326
541.0,0.0,0.0825,-0.014260335,0.13647933304309845,136.47933304309845
541.5,0.0,0.0825,-0.014265167,0.13646967709064484,136.46967709064484
542.0,0.0,0.0825,-0.014270007,0.13645999133586884,136.45999133586884
542.5,0.0,0.0825,-0.014274838,0.13645033538341522,136.45033538341522
543.0,0.0,0.0825,-0.014279688,0.13644063472747803,136.44063472747803
543.5,0.0,0.0825,-0.014284531,0.13643094897270203,136.43094897270203
544.0,0.0,0.0825,-0.0142893875,0.13642123341560364,136.42123341560364
544.5,0.0,0.0825,-0.014294242,0.13641151785850525,136.41151785850525
545.0,0.0,0.0825,-0.014299105,0.13640180230140686,136.40180230140686
545.5,0.0,0.0825,-0.014303973,0.13639205694198608,136.39205694198608
546.0,0.0,0.0825,-0.014308842,0.1363823264837265,136.3823264837265
546.5,0.0,0.0825,-0.014313723,0.13637256622314453,136.37256622314453
547.0,0.0,0.0825,-0.014318594,0.13636282086372375,136.36282086372375
547.5,0.0,0.0825,-0.014323487,0.1363530308008194,136.3530308008194
548.0,0.0,0.0825,-0.01432835,0.13634330034255981,136.34330034255981
548.5,0.0,0.0825,-0.014333269,0.13633346557617188,136.33346557617188
549.0,0.0,0.0825,-0.014338079,0.13632385432720184,136.32385432720184
549.5,0.0,0.0825,-0.0143431695,0.13631366193294525,136.31366193294525
550.0,0.0,0.0825,-0.014347998,0.13630400598049164,136.30400598049164
550.5,0.0,0.0825,-0.014352917,0.1362941712141037,136.2941712141037
551.0,0.0,0.0825,-0.0143578015,0.13628441095352173,136.28441095352173
551.5,0.0,0.0825,-0.0143626835,0.13627463579177856,136.27463579177856
552.0,0.0,0.0825,-0.014367476,0.13626505434513092,136.26505434513092
552.5,0.0,0.0825,-0.0143722305,0.13625554740428925,136.25554740428925
553.0,0.0,0.0825,-0.014376928,0.13624614477157593,136.24614477157593
553.5,0.0,0.0825,-0.014381791,0.13623642921447754,136.23642921447754
554.0,0.0,0.0825,-0.014386678,0.13622665405273438,136.22665405273438
554.5,0.0,0.0825,-0.014391632,0.13621674478054047,136.21674478054047
555.0,0.0,0.0825,-0.014396542,0.13620692491531372,136.20692491531372
555.5,0.0,0.0825,-0.014401529,0.13619694113731384,136.19694113731384
556.0,0.0,0.0825,-0.014406429,0.13618715107440948,136.18715107440948
556.5,0.0,0.0825,-0.014411444,0.13617712259292603,136.17712259292603
557.0,0.0,0.0825,-0.014416328,0.13616734743118286,136.16734743118286
557.5,0.0,0.0825,-0.014421396,0.13615721464157104,136.15721464157104
558.0,0.0,0.0825,-0.014426195,0.1361476182937622,136.1476182937622
558.5,0.0,0.0825,-0.014431281,0.1361374408006668,136.1374408006668
559.0,0.0,0.0825,-0.014436185,0.13612763583660126,136.12763583660126
559.5,0.0,0.0825,-0.014441222,0.13611756265163422,136.11756265163422
560.0,0.0,0.0825,-0.01444616,0.1361076831817627,136.1076831817627
560.5,0.0,0.0825,-0.0144512,0.13609760999679565,136.09760999679565
