record_type,step_name,step_time,total_time,u2_mm,rf2_N,stress_avg_MPa,strain_eng,metric,value,unit,criterion_met,note
HISTORY,Step-2 Unload,0.6150000095367432,1.6150000095367432,-0.0057749999687075615,-0.8685137629508972,0.8685137629508972,0.03849999979138374,,,,,
HISTORY,Step-2 Unload,0.6650000214576721,1.6650000214576721,-0.005024999845772982,-0.784203052520752,0.784203052520752,0.03349999897181988,,,,,
HISTORY,Step-2 Unload,0.7149999737739563,1.7149999737739563,-0.004275000188499689,-0.7153112888336182,0.7153112888336182,0.028500001256664596,,,,,
HISTORY,Step-2 Unload,0.7649999856948853,1.7649999856948853,-0.0035250000655651093,-0.6996173858642578,0.6996173858642578,0.02350000043710073,,,,,
HISTORY,Step-2 Unload,0.8149999976158142,1.8149999976158142,-0.0027749999426305294,-0.683911919593811,0.683911919593811,0.018499999617536865,,,,,
HISTORY,Step-2 Unload,0.8650000095367432,1.8650000095367432,-0.002025000052526593,-0.668185293674469,0.668185293674469,0.013500000350177288,,,,,
HISTORY,Step-2 Unload,0.9150000214576721,1.9150000214576721,-0.0012750000460073352,-0.6524397134780884,0.6524397134780884,0.008500000306715568,,,,,
HISTORY,Step-2 Unload,0.9649999737739563,1.9649999737739563,-0.0005249999812804163,-0.6366745233535767,0.6366745233535767,0.003499999875202775,,,,,
HISTORY,Step-2 Unload,1.0,2.0,0.0,-0.6271260380744934,0.6271260380744934,0.0,,,,,
SUMMARY,,,,,,,,minimum_total_thickness_compression,0.13526319707415516,mm,,
SUMMARY,,,,,,,,residual_total_thickness_unloaded,0.14031465110188152,mm,,
SUMMARY,,,,,,,,residual_active_layer_thickness,0.1233356670117629,mm,,
SUMMARY,,,,,,,,residual_al_collector_thickness,0.01697898409011859,mm,,
SUMMARY,,,,,,,,tie_interface_average_y_difference,0.0,mm,,活性层Tie面平均Y减集流体Tie面平均Y。
SUMMARY,,,,,,,,layer_sum_minus_total_thickness,-2.7755575615628914e-17,mm,,
SUMMARY,,,,,,,,maximum_abs_RF2,30.342754364013672,N,,
SUMMARY,,,,,,,,maximum_average_compressive_stress,30.342754364013672,MPa,,
SUMMARY,,,,,,,,maximum_engineering_compressive_strain,0.09999999776482582,1,,
SUMMARY,,,,,,,,maximum_active_layer_PEEQ,0.13293050229549408,1,,
SUMMARY,,,,,,,,maximum_active_layer_Mises,24.9395751953125,MPa,,
SUMMARY,,,,,,,,maximum_al_collector_Mises,180.06117248535156,MPa,,
SUMMARY,,,,,,,,final_ALLPD,0.14537060260772705,N*mm,,
SUMMARY,,,,,,,,final_ALLIE,0.1694389283657074,N*mm,,
SUMMARY,,,,,,,,final_ALLSD,0.0,N*mm,,
SUMMARY,,,,,,,,final_ALLSD_over_ALLIE,0.0,1,True,判据：abs(ALLSD)/abs(ALLIE)<0.01
SUMMARY,,,,,,,,criterion_residual_total_thickness,0.14031465110188152,mm,True,
SUMMARY,,,,,,,,criterion_active_layer_PEEQ,0.13293050229549408,1,True,
SUMMARY,,,,,,,,criterion_ALLPD,0.14537060260772705,N*mm,True,
SUMMARY,,,,,,,,model_validity,VALID_FOR_2D_MACRO_ROLLING,,True,仅按用户规定的四项判据判断。
