record_type,step_name,step_time,total_time,u2_mm,rf2_N,stress_avg_MPa,strain_eng,metric,value,unit,criterion_met,note
HISTORY,Step-2 Unload,0.41499999165534973,1.4149999916553497,-0.008775000460445881,-2.5063791275024414,2.5063791275024414,0.058500003069639206,,,,,
HISTORY,Step-2 Unload,0.4650000035762787,1.4650000035762787,-0.008024999871850014,-1.3276541233062744,1.3276541233062744,0.05349999914566676,,,,,
HISTORY,Step-2 Unload,0.5149999856948853,1.5149999856948853,-0.007275000214576721,-0.8947126865386963,0.8947126865386963,0.048500001430511475,,,,,
HISTORY,Step-2 Unload,0.5649999976158142,1.5649999976158142,-0.006525000091642141,-0.7430305480957031,0.7430305480957031,0.04350000061094761,,,,,
HISTORY,Step-2 Unload,0.6150000095367432,1.6150000095367432,-0.0057749999687075615,-0.6654878258705139,0.6654878258705139,0.03849999979138374,,,,,
HISTORY,Step-2 Unload,0.6650000214576721,1.6650000214576721,-0.005024999845772982,-0.5828609466552734,0.5828609466552734,0.03349999897181988,,,,,
HISTORY,Step-2 Unload,0.7149999737739563,1.7149999737739563,-0.004275000188499689,-0.49887728691101074,0.49887728691101074,0.028500001256664596,,,,,
HISTORY,Step-2 Unload,0.7649999856948853,1.7649999856948853,-0.0035250000655651093,-0.4443903863430023,0.4443903863430023,0.02350000043710073,,,,,
HISTORY,Step-2 Unload,0.8149999976158142,1.8149999976158142,-0.0027749999426305294,-0.4166976511478424,0.4166976511478424,0.018499999617536865,,,,,
HISTORY,Step-2 Unload,0.8650000095367432,1.8650000095367432,-0.002025000052526593,-0.3983491361141205,0.3983491361141205,0.013500000350177288,,,,,
HISTORY,Step-2 Unload,0.9150000214576721,1.9150000214576721,-0.0012750000460073352,-0.38231927156448364,0.38231927156448364,0.008500000306715568,,,,,
HISTORY,Step-2 Unload,0.9649999737739563,1.9649999737739563,-0.0005249999812804163,-0.3674503266811371,0.3674503266811371,0.003499999875202775,,,,,
HISTORY,Step-2 Unload,1.0,2.0,0.0,-0.35736918449401855,0.35736918449401855,0.0,,,,,
SUMMARY,,,,,,,,minimum_total_thickness_compression,0.13526327769088536,mm,,
SUMMARY,,,,,,,,residual_total_thickness_unloaded,0.14033422832476353,mm,,
SUMMARY,,,,,,,,residual_active_layer_thickness,0.1233553928339927,mm,,
SUMMARY,,,,,,,,residual_al_collector_thickness,0.016978835490770824,mm,,
SUMMARY,,,,,,,,tie_interface_average_y_difference,0.0,mm,,活性层Tie面平均Y减集流体Tie面平均Y。
SUMMARY,,,,,,,,layer_sum_minus_total_thickness,0.0,mm,,
SUMMARY,,,,,,,,maximum_abs_RF2,30.350383758544922,N,,
SUMMARY,,,,,,,,maximum_average_compressive_stress,30.350383758544922,MPa,,
SUMMARY,,,,,,,,maximum_engineering_compressive_strain,0.09999999776482582,1,,
SUMMARY,,,,,,,,maximum_active_layer_PEEQ,0.1328887939453125,1,,
SUMMARY,,,,,,,,maximum_active_layer_Mises,24.933317184448242,MPa,,
SUMMARY,,,,,,,,maximum_al_collector_Mises,179.99917602539062,MPa,,
SUMMARY,,,,,,,,final_ALLPD,0.14532597362995148,N*mm,,
SUMMARY,,,,,,,,final_ALLIE,0.16948164999485016,N*mm,,
SUMMARY,,,,,,,,final_ALLSD,0.0028594580944627523,N*mm,,
SUMMARY,,,,,,,,final_ALLSD_over_ALLIE,0.01687178579244207,1,False,判据：abs(ALLSD)/abs(ALLIE)<0.01
SUMMARY,,,,,,,,criterion_residual_total_thickness,0.14033422832476353,mm,True,
SUMMARY,,,,,,,,criterion_active_layer_PEEQ,0.1328887939453125,1,True,
SUMMARY,,,,,,,,criterion_ALLPD,0.14532597362995148,N*mm,True,
SUMMARY,,,,,,,,model_validity,NOT_VALID_FOR_2D_MACRO_ROLLING,,False,仅按用户规定的四项判据判断。
