record_type,step_name,step_time,total_time,u2_mm,rf2_N,stress_avg_MPa,strain_eng,metric,value,unit,criterion_met,note
HISTORY,Step-2 Unload,0.8650000095367432,1.8650000095367432,-0.002025000052526593,-0.186391219496727,0.186391219496727,0.013500000350177288,,,,,
HISTORY,Step-2 Unload,0.9150000214576721,1.9150000214576721,-0.0012750000460073352,-0.17398129403591156,0.17398129403591156,0.008500000306715568,,,,,
HISTORY,Step-2 Unload,0.9649999737739563,1.9649999737739563,-0.0005249999812804163,-0.1609146147966385,0.1609146147966385,0.003499999875202775,,,,,
HISTORY,Step-2 Unload,1.0,2.0,0.0,-0.1517711579799652,0.1517711579799652,0.0,,,,,
SUMMARY,,,,,,,,minimum_total_thickness_compression,0.1352633584466079,mm,,
SUMMARY,,,,,,,,residual_total_thickness_unloaded,0.14035792733881886,mm,,
SUMMARY,,,,,,,,residual_active_layer_thickness,0.12337906954681702,mm,,
SUMMARY,,,,,,,,residual_al_collector_thickness,0.016978857792001825,mm,,
SUMMARY,,,,,,,,tie_interface_average_y_difference,0.0,mm,,活性层Tie面平均Y减集流体Tie面平均Y。
SUMMARY,,,,,,,,layer_sum_minus_total_thickness,0.0,mm,,
SUMMARY,,,,,,,,maximum_abs_RF2,30.35802459716797,N,,
SUMMARY,,,,,,,,maximum_average_compressive_stress,30.35802459716797,MPa,,
SUMMARY,,,,,,,,maximum_engineering_compressive_strain,0.09999999776482582,1,,
SUMMARY,,,,,,,,maximum_active_layer_PEEQ,0.13284723460674286,1,,
SUMMARY,,,,,,,,maximum_active_layer_Mises,24.92708396911621,MPa,,
SUMMARY,,,,,,,,maximum_al_collector_Mises,179.9369659423828,MPa,,
SUMMARY,,,,,,,,final_ALLPD,0.14530740678310394,N*mm,,
SUMMARY,,,,,,,,final_ALLIE,0.1697043925523758,N*mm,,
SUMMARY,,,,,,,,final_ALLSD,0.0052527072839438915,N*mm,,
SUMMARY,,,,,,,,final_ALLSD_over_ALLIE,0.030952099736150027,1,False,判据：abs(ALLSD)/abs(ALLIE)<0.01
SUMMARY,,,,,,,,criterion_residual_total_thickness,0.14035792733881886,mm,True,
SUMMARY,,,,,,,,criterion_active_layer_PEEQ,0.13284723460674286,1,True,
SUMMARY,,,,,,,,criterion_ALLPD,0.14530740678310394,N*mm,True,
SUMMARY,,,,,,,,model_validity,NOT_VALID_FOR_2D_MACRO_ROLLING,,False,仅按用户规定的四项判据判断。
