initial_x_mm,initial_z_mm,final_mid_x_mm,final_actual_thickness_um,final_vertical_thickness_um,final_pair_cpress_mpa
-8.846154,-45.0,-8.825946807861328,150.0001768270086,150.00015497207642,0.0
-8.846154,-40.0,-8.825937271118164,150.0004562231914,150.0004380941391,0.0
-8.846154,-35.0,-8.825944900512695,150.00017061819864,150.00015497207642,0.0
-8.846154,-30.0,-8.825929641723633,150.00041276159718,150.00039339065552,0.0
-8.846154,-25.0,-8.825927734375,150.00017061819864,150.00015497207642,0.0
-8.846154,-20.0,-8.825920104980469,150.00038171759357,150.00036358833313,0.0
-8.846154,-15.0,-8.825918197631836,150.00020166224593,150.0001847743988,0.0
-8.846154,-10.0,-8.82591438293457,150.00031962956706,150.00030398368835,0.0
-8.846154,-5.0,-8.825912475585938,150.00024512390138,150.00022947788239,0.0
-8.846154,0.0,-8.825920104980469,150.00027616793324,150.00025928020477,0.0
-8.846154,5.0,-8.825912475585938,150.00029479434926,150.00027418136597,0.0
-8.846154,10.0,-8.825912475585938,150.0002327062868,150.0002145767212,0.0
-8.846154,15.0,-8.82591438293457,150.00029479434926,150.00027418136597,0.0
-8.846154,20.0,-8.825916290283203,150.00024512390138,150.00022947788239,0.0
-8.846154,25.0,-8.825921058654785,150.00026375032124,150.00024437904358,0.0
-8.846154,30.0,-8.825921058654785,150.00026375032124,150.00024437904358,0.0
-8.846154,35.0,-8.825935363769531,150.0003010031541,150.00027418136597,0.0
-8.846154,40.0,-8.825927734375,150.00035688238606,150.00033378601074,0.0
-8.846154,45.0,-8.825937271118164,150.00032583837086,150.00030398368835,0.0
-8.846154,50.0,-8.82591438293457,150.00034446478074,150.00031888484955,0.0
-8.076924,-50.0,-8.056692123413086,149.99970495671818,149.9997079372406,0.0
-8.076924,-45.0,-8.056713104248047,149.9995311093949,149.99952912330627,0.0
-8.076924,-40.0,-8.056703567504883,149.99970495671818,149.9997079372406,0.0
-8.076924,-35.0,-8.056711196899414,149.99955594473911,149.99955892562866,0.0
-8.076924,-30.0,-8.056695938110352,149.99976704499912,149.99976754188538,0.0
-8.076924,-25.0,-8.056694030761719,149.9995745712446,149.99957382678986,0.0
-8.076924,-20.0,-8.056686401367188,149.99973600086187,149.999737739563,0.0
-8.076924,-15.0,-8.056684494018555,149.99963045074716,149.99963343143463,0.0
-8.076924,-10.0,-8.056681632995605,149.99973600086187,149.999737739563,0.0
-8.076924,-5.0,-8.056678771972656,149.99968012139863,149.9996781349182,0.0
-8.076924,0.0,-8.056686401367188,149.99970495671818,149.9997079372406,0.0
-8.076924,5.0,-8.056678771972656,149.99970495671818,149.9997079372406,0.0
-8.076924,10.0,-8.056679725646973,149.99968012139863,149.9996781349182,0.0
-8.076924,15.0,-8.056680679321289,149.99976704499912,149.99976754188538,0.0
-8.076924,20.0,-8.056682586669922,149.9996490772434,149.99964833259583,0.0
-8.076924,25.0,-8.056687355041504,149.999754627345,149.99975264072418,0.0
-8.076924,30.0,-8.05668830871582,149.99961803308173,149.99961853027344,0.0
-8.076924,35.0,-8.05670166015625,149.99968012139863,149.9996781349182,0.0
-8.076924,40.0,-8.056693077087402,149.99958698891368,149.99958872795105,0.0
-8.076924,45.0,-8.056702613830566,149.99961803308173,149.99961853027344,0.0
-8.076924,50.0,-8.056680679321289,149.99960561541528,149.99960362911224,0.0
-7.307692,-50.0,-7.287458419799805,150.00040655279696,150.0004082918167,0.0
-7.307692,-45.0,-7.287479877471924,150.0004686407875,150.0004678964615,0.0
-7.307692,-40.0,-7.287469863891602,150.00043759679542,150.0004380941391,0.0
-7.307692,-35.0,-7.287478446960449,150.000450014393,150.0004529953003,0.0
-7.307692,-30.0,-7.28746223449707,150.00037550879205,150.00037848949432,0.0
-7.307692,-25.0,-7.287461757659912,150.0004251791968,150.0004231929779,0.0
-7.307692,-20.0,-7.287453651428223,150.00033204717442,150.00033378601074,0.0
-7.307692,-15.0,-7.28745174407959,150.0003941351958,150.00039339065552,0.0
-7.307692,-10.0,-7.287448883056641,150.0003010031541,150.00030398368835,0.0
-7.307692,-5.0,-7.287445545196533,150.0004251791968,150.0004231929779,0.0
-7.307692,0.0,-7.287452697753906,150.00020166224593,150.00019967556,0.0
-7.307692,5.0,-7.287445545196533,150.0004810583825,150.00048279762268,0.0
-7.307692,10.0,-7.287446975708008,150.00018303581834,150.0001847743988,0.0
-7.307692,15.0,-7.287448406219482,150.0004810583825,150.00048279762268,0.0
-7.307692,20.0,-7.287448883056641,150.00018303581834,150.0001847743988,0.0
-7.307692,25.0,-7.287454605102539,150.00051210236555,150.00051259994507,0.0
-7.307692,30.0,-7.287454605102539,150.00022649747916,150.00022947788239,0.0
-7.307692,35.0,-7.287468910217285,150.00059902548387,150.00060200691223,0.0
-7.307692,40.0,-7.287459373474121,150.0003010031541,150.00030398368835,0.0
-7.307692,45.0,-7.287468910217285,150.00061765185984,150.00061690807343,0.0
-7.307692,50.0,-7.287446975708008,150.00027616793324,150.00027418136597,0.0
-6.538462,-50.0,-6.518224716186523,149.99935105302623,149.99935030937195,0.0
-6.538462,-45.0,-6.518246650695801,149.9996490772434,149.99964833259583,0.0
-6.538462,-40.0,-6.518237113952637,149.9992889645731,149.99929070472717,0.0
-6.538462,-35.0,-6.518245697021484,149.9996490772434,149.99964833259583,0.0
-6.538462,-30.0,-6.5182294845581055,149.99938209724314,149.99938011169434,0.0
-6.538462,-25.0,-6.518228530883789,149.99970495671818,149.9997079372406,0.0
-6.538462,-20.0,-6.518220901489258,149.99938209724314,149.99938011169434,0.0
-6.538462,-15.0,-6.518218994140625,149.99979808912994,149.99979734420776,0.0
-6.538462,-10.0,-6.518216133117676,149.99938209724314,149.99938011169434,0.0
-6.538462,-5.0,-6.518213272094727,149.99985396854922,149.99985694885254,0.0
-6.538462,0.0,-6.518219947814941,149.99938209724314,149.99938011169434,0.0
-6.538462,5.0,-6.518212795257568,149.99990363912667,149.99990165233612,0.0
-6.538462,10.0,-6.518214225769043,149.99936347071377,149.99936521053314,0.0
-6.538462,15.0,-6.518216133117676,149.99994710086844,149.9999463558197,0.0
-6.538462,20.0,-6.518216133117676,149.9992889645731,149.99929070472717,0.0
-6.538462,25.0,-6.518221855163574,149.99991605676846,149.99991655349731,0.0
-6.538462,30.0,-6.518221378326416,149.99923308494337,149.9992311000824,0.0
-6.538462,35.0,-6.51823616027832,149.99979808912994,149.99979734420776,0.0
-6.538462,40.0,-6.518226623535156,149.9991399521808,149.99914169311523,0.0
-6.538462,45.0,-6.518235206604004,149.9997794626522,149.99978244304657,0.0
-6.538462,50.0,-6.518213272094727,149.99920204069562,149.99920129776,0.0
-5.769231,-50.0,-5.748991012573242,150.000195453437,150.00015497207642,0.0
-5.769231,-45.0,-5.7490129470825195,150.00097155256344,150.0009298324585,0.0
-5.769231,-40.0,-5.7490034103393555,150.00025754151488,150.0002145767212,0.0
-5.769231,-35.0,-5.749011993408203,150.00099017889315,150.0009447336197,0.0
-5.769231,-30.0,-5.748995780944824,150.0001395741449,150.00009536743164,0.0
-5.769231,-25.0,-5.748994827270508,150.00097155256344,150.0009298324585,0.0
-5.769231,-20.0,-5.748986721038818,150.0000712772041,150.00003576278687,0.0
-5.769231,-15.0,-5.748985290527344,150.0009280911185,150.00088512897491,0.0
-5.769231,-10.0,-5.7489824295043945,149.99998435377992,149.9999463558197,0.0
-5.769231,-5.0,-5.748979568481445,150.00094050867548,150.0009000301361,0.0
-5.769231,0.0,-5.74898624420166,149.99987259501768,149.99982714653015,0.0
-5.769231,5.0,-5.748979568481445,150.00098397011686,150.0009447336197,0.0
-5.769231,10.0,-5.748980522155762,149.99986638619512,149.99982714653015,0.0
-5.769231,15.0,-5.748981952667236,150.00096534378636,150.0009298324585,0.0
-5.769231,20.0,-5.748981475830078,149.99992226558896,149.99988675117493,0.0
-5.769231,25.0,-5.748988151550293,150.00103364032012,150.00098943710327,0.0
-5.769231,30.0,-5.748988151550293,150.0000029802322,149.9999612569809,0.0
-5.769231,35.0,-5.749002456665039,150.00112056313625,150.00107884407043,0.0
-5.769231,40.0,-5.748992919921875,150.0001209477096,150.00008046627045,0.0
-5.769231,45.0,-5.749001502990723,150.00112056313625,150.00107884407043,0.0
-5.769231,50.0,-5.748979568481445,150.0000464419452,150.00000596046448,0.0
-5.0,-50.0,-4.979757785797119,149.99851285674086,149.998277425766,0.0
-5.0,-45.0,-4.979780197143555,150.00025754151488,150.00002086162567,0.0
-5.0,-40.0,-4.979769706726074,149.99839488799878,149.99815821647644,0.0
-5.0,-35.0,-4.979779243469238,150.0003010031541,150.00006556510925,0.0
-5.0,-30.0,-4.979763031005859,149.9984756034639,149.9982476234436,0.0
-5.0,-25.0,-4.979762077331543,150.00038171759357,150.00015497207642,0.0
-5.0,-20.0,-4.979753017425537,149.9984756034639,149.9982476234436,0.0
-5.0,-15.0,-4.979752063751221,150.00053072875227,150.00030398368835,0.0
-5.0,-10.0,-4.9797492027282715,149.99850664786203,149.998277425766,0.0
-5.0,-5.0,-4.979745864868164,150.0005928166914,150.00036358833313,0.0
-5.0,0.0,-4.979753017425537,149.99853769225368,149.99830722808838,0.0
-5.0,5.0,-4.979745864868164,150.0006362782335,150.0004082918167,0.0
-5.0,10.0,-4.9797468185424805,149.99849423010355,149.9982625246048,0.0
-5.0,15.0,-4.979748249053955,150.00067973976297,150.0004529953003,0.0
-5.0,20.0,-4.979747772216797,149.99840109688225,149.99817311763763,0.0
-5.0,25.0,-4.979754447937012,150.0006238606513,150.00039339065552,0.0
-5.0,30.0,-4.979754447937012,149.99832659026362,149.99809861183167,0.0
-5.0,35.0,-4.979769706726074,150.00046243198958,150.00022947788239,0.0
-5.0,40.0,-4.979759216308594,149.99821483026622,149.99797940254211,0.0
-5.0,45.0,-4.979768753051758,150.000450014393,150.0002145767212,0.0
-5.0,50.0,-4.979745864868164,149.9983327991499,149.99809861183167,0.0
-4.2,-50.0,-4.179757118225098,149.9987860471558,149.9980390071869,0.0
-4.2,-45.0,-4.179779052734375,150.00270379133033,150.00195801258087,0.0
-4.2,-40.0,-4.179769515991211,149.9989350598997,149.99818801879883,0.0
-4.2,-35.0,-4.179778575897217,150.00268516521342,150.00194311141968,0.0
-4.2,-30.0,-4.17976188659668,149.9987487939467,149.9980092048645,0.0
-4.2,-25.0,-4.179760932922363,150.00266033038727,150.0019133090973,0.0
-4.2,-20.0,-4.179751396179199,149.99865566088346,149.99791979789734,0.0
-4.2,-15.0,-4.179750442504883,150.0025920345942,150.00185370445251,0.0
-4.2,-10.0,-4.179747581481934,149.99850664786203,149.9977707862854,0.0
-4.2,-5.0,-4.179744720458984,150.00266653909418,150.00192821025848,0.0
-4.2,0.0,-4.179751396179199,149.99835763469255,149.99762177467346,0.0
-4.2,5.0,-4.179745197296143,150.00267895650725,150.00194311141968,0.0
-4.2,10.0,-4.179745674133301,149.99835763469255,149.99762177467346,0.0
-4.2,15.0,-4.179747104644775,150.0026541216801,150.0019133090973,0.0
-4.2,20.0,-4.179746627807617,149.9984507679408,149.99771118164062,0.0
-4.2,25.0,-4.179753303527832,150.00275966966717,150.00201761722565,0.0
-4.2,30.0,-4.179754257202148,149.99855631888562,149.99781548976898,0.0
-4.2,35.0,-4.179769039154053,150.0028962610696,150.0021517276764,0.0
-4.2,40.0,-4.1797590255737305,149.99872395846884,149.99797940254211,0.0
-4.2,45.0,-4.179768085479736,150.0028962610696,150.0021517276764,0.0
-4.2,50.0,-4.179745674133301,149.99856252776243,149.99781548976898,0.0
-3.4,-50.0,-3.379760265350342,149.99421625112947,149.99249577522278,0.0
-3.4,-45.0,-3.3797833919525146,150.0043863410168,150.00265836715698,0.0
-3.4,-40.0,-3.3797731399536133,149.99405481557162,149.99233186244965,0.0
-3.4,-35.0,-3.3797826766967773,150.0044608446256,150.00273287296295,0.0
-3.4,-30.0,-3.3797659873962402,149.99414795149158,149.992436170578,0.0
-3.4,-25.0,-3.3797647953033447,150.00458501722474,150.0028669834137,0.0
-3.4,-20.0,-3.3797547817230225,149.99414795149158,149.992436170578,0.0
-3.4,-15.0,-3.3797545433044434,150.0047650673109,150.00304579734802,0.0
-3.4,-10.0,-3.379751205444336,149.99421004207275,149.99249577522278,0.0
-3.4,-5.0,-3.379748821258545,150.0048271534974,150.0031054019928,0.0
-3.4,0.0,-3.3797550201416016,149.99427213262823,149.99255537986755,0.0
-3.4,5.0,-3.379748821258545,150.0048519879648,150.00313520431519,0.0
-3.4,10.0,-3.379748821258545,149.99421004207275,149.99249577522278,0.0
-3.4,15.0,-3.379750967025757,150.00491407411528,150.00319480895996,0.0
-3.4,20.0,-3.3797497749328613,149.99406102463476,149.99234676361084,0.0
-3.4,25.0,-3.3797574043273926,150.0048271534974,150.0031054019928,0.0
-3.4,30.0,-3.379757881164551,149.99398030679404,149.99225735664368,0.0
-3.4,35.0,-3.3797731399536133,150.00465331211043,150.00292658805847,0.0
-3.4,40.0,-3.3797624111175537,149.99381266190912,149.99209344387054,0.0
-3.4,45.0,-3.3797717094421387,150.004591225852,150.0028669834137,0.0
-3.4,50.0,-3.379748821258545,149.99400514305736,149.99228715896606,0.0
-2.6,-50.0,-2.57977032661438,149.9985252744978,149.99550580978394,0.0
-2.6,-45.0,-2.5797932147979736,150.0031570261289,150.00014007091522,0.0
-2.6,-40.0,-2.5797834396362305,149.99865566088346,149.99563992023468,0.0
-2.6,-35.0,-2.5797929763793945,150.0031570261289,150.00014007091522,0.0
-2.6,-30.0,-2.5797767639160156,149.99842593241357,149.99541640281677,0.0
-2.6,-25.0,-2.579774856567383,150.00316944350138,150.00015497207642,0.0
-2.6,-20.0,-2.5797650814056396,149.9982334569382,149.99522268772125,0.0
-2.6,-15.0,-2.5797643661499023,150.00313840006825,150.00012516975403,0.0
-2.6,-10.0,-2.579761266708374,149.9980099367214,149.99499917030334,0.0
-2.6,-5.0,-2.579758644104004,150.0032129042969,150.00019967556,0.0
-2.6,0.0,-2.5797648429870605,149.99782987852672,149.99482035636902,0.0
-2.6,5.0,-2.579758644104004,150.00325636507986,150.00024437904358,0.0
-2.6,10.0,-2.579759120941162,149.99786092305845,149.9948501586914,0.0
-2.6,15.0,-2.579760789871216,150.0032129042969,150.00019967556,0.0
-2.6,20.0,-2.5797600746154785,149.99802235451995,149.99501407146454,0.0
-2.6,25.0,-2.5797677040100098,150.00328740848855,150.00027418136597,0.0
-2.6,30.0,-2.579768419265747,149.9981899946999,149.99517798423767,0.0
-2.6,35.0,-2.5797832012176514,150.00339295602998,150.00037848949432,0.0
-2.6,40.0,-2.579772472381592,149.99840109688225,149.99538660049438,0.0
-2.6,45.0,-2.5797815322875977,150.00339295602998,150.00037848949432,0.0
-2.6,50.0,-2.579758644104004,149.99825208360792,149.99523758888245,0.0
-1.8,-50.0,-1.779787302017212,149.99810927908112,149.99401569366455,0.0
-1.8,-45.0,-1.7798101902008057,150.00020166224593,149.9961018562317,0.0
-1.8,-40.0,-1.779800534248352,149.9980161456208,149.9939262866974,0.0
-1.8,-35.0,-1.7798101902008057,150.00025754151488,149.99616146087646,0.0
-1.8,-30.0,-1.7797939777374268,149.99812169687144,149.99403059482574,0.0
-1.8,-25.0,-1.7797925472259521,150.00038792639478,149.9962955713272,0.0
-1.8,-20.0,-1.779782772064209,149.9981837858077,149.99409019947052,0.0
-1.8,-15.0,-1.7797818183898926,150.0005928166914,149.99650418758392,0.0
-1.8,-10.0,-1.7797785997390747,149.99825208360792,149.9941647052765,0.0
-1.8,-5.0,-1.779775619506836,150.00069215734052,149.99660849571228,0.0
-1.8,0.0,-1.7797819375991821,149.99829554582823,149.99420940876007,0.0
-1.8,5.0,-1.779775619506836,150.0007232012799,149.99663829803467,0.0
-1.8,10.0,-1.7797763347625732,149.99825208360792,149.9941647052765,0.0
-1.8,15.0,-1.7797781229019165,150.00076045399862,149.99666810035706,0.0
-1.8,20.0,-1.7797775268554688,149.99810927908112,149.99401569366455,0.0
-1.8,25.0,-1.77978515625,150.00064248702418,149.9965488910675,0.0
-1.8,30.0,-1.7797858715057373,149.99796026551687,149.9938666820526,0.0
-1.8,35.0,-1.7798004150390625,150.00043138799623,149.9963402748108,0.0
-1.8,40.0,-1.779789686203003,149.9978112518046,149.99371767044067,0.0
-1.8,45.0,-1.7797986268997192,150.0004251791968,149.9963253736496,0.0
-1.8,50.0,-1.779775619506836,149.99794784771316,149.99385178089142,0.0
-1.0,-50.0,-0.9798097610473633,150.000313420763,149.99565482139587,0.0
-1.0,-45.0,-0.9798327684402466,150.00148067140933,149.996817111969,0.0
-1.0,-40.0,-0.979823112487793,150.0003692999903,149.99571442604065,0.0
-1.0,-35.0,-0.9798327684402466,150.00141858383773,149.99675750732422,0.0
-1.0,-30.0,-0.9798169136047363,150.00022028867122,149.9955654144287,0.0
-1.0,-25.0,-0.9798154830932617,150.00133786995622,149.99668300151825,0.0
-1.0,-20.0,-0.9798057079315186,150.00006506838974,149.99541640281677,0.0
-1.0,-15.0,-0.979804515838623,150.0012261122024,149.9965786933899,0.0
-1.0,-10.0,-0.97980135679245,149.99990363912667,149.99525249004364,0.0
-1.0,-5.0,-0.9797981977462769,150.0011826508312,149.9965339899063,0.0
-1.0,0.0,-0.9798045754432678,149.9997794626522,149.9951332807541,0.0
-1.0,5.0,-0.9797981977462769,150.00124473850047,149.9965935945511,0.0
-1.0,10.0,-0.9797989726066589,149.99976704499912,149.9951183795929,0.0
-1.0,15.0,-0.9798009991645813,150.00129440861738,149.99663829803467,0.0
-1.0,20.0,-0.9798006415367126,149.99988501266205,149.99523758888245,0.0
-1.0,25.0,-0.9798082113265991,150.00139995756123,149.99674260616302,0.0
-1.0,30.0,-0.9798088073730469,150.00002781549833,149.9953716993332,0.0
-1.0,35.0,-0.9798230528831482,150.00162968147637,149.99696612358093,0.0
-1.0,40.0,-0.9798122644424438,150.000195453437,149.99553561210632,0.0
-1.0,45.0,-0.9798210859298706,150.00162968147637,149.99696612358093,0.0
-1.0,50.0,-0.9797980785369873,150.0000961124589,149.99543130397797,0.0
0.0,-50.0,0.020159710198640823,149.99863082539017,149.99380707740784,0.0
0.0,-45.0,0.020136650651693344,149.99958698891368,149.99476075172424,0.0
0.0,-40.0,0.02014636993408203,149.99859978101776,149.99377727508545,0.0
0.0,-35.0,0.020136646926403046,149.99961182424863,149.99479055404663,0.0
0.0,-30.0,0.020152654498815536,149.99871154072835,149.993896484375,0.0
0.0,-25.0,0.020154058933258057,149.999754627345,149.99493956565857,0.0
0.0,-20.0,0.02016396075487137,149.9988295092214,149.99401569366455,0.0
0.0,-15.0,0.02016517147421837,149.9999346832292,149.9951183795929,0.0
0.0,-10.0,0.02016860619187355,149.9989164333148,149.9941051006317,0.0
0.0,-5.0,0.020171742886304855,150.0000464419452,149.99523758888245,0.0
0.0,0.0,0.020165517926216125,149.99897852192208,149.9941647052765,0.0
0.0,5.0,0.020171768963336945,150.00006506838974,149.99525249004364,0.0
0.0,10.0,0.02017104998230934,149.99890401559023,149.99409019947052,0.0
0.0,15.0,0.02016882598400116,150.00006506838974,149.99525249004364,0.0
0.0,20.0,0.02016913704574108,149.9987674205524,149.99395608901978,0.0
0.0,25.0,0.02016141638159752,149.99999677141503,149.99517798423767,0.0
0.0,30.0,0.020160850137472153,149.99857494551523,149.99376237392426,0.0
0.0,35.0,0.020146597176790237,149.99979188030426,149.99496936798096,0.0
0.0,40.0,0.020157452672719955,149.99841972353116,149.99359846115112,0.0
0.0,45.0,0.02014847844839096,149.99979188030426,149.99496936798096,0.0
0.0,50.0,0.020171605050563812,149.99850664786203,149.9936878681183,0.0
