step,frame,time_s,global_actual_avg_um,global_actual_min_um,global_actual_max_um,global_vertical_avg_um,selected_actual_avg_um,selected_actual_min_um,selected_actual_max_um,selected_vertical_avg_um,selected_vertical_min_um,selected_vertical_max_um,selected_avg_mid_x_mm,selected_max_cpress_mpa,global_max_cpress_mpa
Hold_Clamp,4376,0.02187998965382576,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641301301802276,0.0,0.0
Hold_Clamp,4501,0.02250499092042446,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641302426067366,0.0,0.0
Hold_Clamp,4626,0.023129990324378014,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130325557409,0.0,0.0
Hold_Clamp,4751,0.023754989728331566,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130383752736,0.0,0.0
Hold_Clamp,4876,0.024379989132285118,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130427213006,0.0,0.0
Hold_Clamp,5001,0.02500499039888382,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.6413044602485,0.0,0.0
Hold_Clamp,5126,0.025629989802837372,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.6413042276155,0.0,0.0
Hold_Clamp,5251,0.026254989206790924,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641304071466884,0.0,0.0
Hold_Clamp,5376,0.026879990473389626,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303564297097,0.0,0.0
Hold_Clamp,5501,0.027504989877343178,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303019322805,0.0,0.0
Hold_Clamp,5626,0.02812998928129673,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130197189541,0.0,0.0
Hold_Clamp,5751,0.028754988685250282,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130098317204,0.0,0.0
Hold_Clamp,5876,0.029379988089203835,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641299993091362,0.0,0.0
Hold_Clamp,6001,0.030004989355802536,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129898403778,0.0,0.0
Hold_Clamp,6126,0.030629988759756088,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641298027918587,0.0,0.0
Hold_Clamp,6251,0.03125498816370964,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129703218182,0.0,0.0
Hold_Clamp,6376,0.03187998756766319,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.6412959821904,0.0,0.0
Hold_Clamp,6501,0.032504986971616745,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129497458515,0.0,0.0
Hold_Clamp,6626,0.0331299863755703,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294596102924,0.0,0.0
Hold_Clamp,6751,0.03375498577952385,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294087460686,0.0,0.0
Hold_Clamp,6876,0.0343799851834774,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294031382863,0.0,0.0
Hold_Clamp,7001,0.035004984587430954,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294097830425,0.0,0.0
Hold_Clamp,7126,0.035629983991384506,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294300516474,0.0,0.0
Hold_Clamp,7251,0.03625498339533806,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294568097823,0.0,0.0
Hold_Clamp,7376,0.03687998279929161,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641295487603145,0.0,0.0
Hold_Clamp,7501,0.03750498220324516,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641296306315642,0.0,0.0
Hold_Clamp,7626,0.038129981607198715,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129743967737,0.0,0.0
Hold_Clamp,7751,0.038754984736442566,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641298296325207,0.0,0.0
Hold_Clamp,7876,0.03937998414039612,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641299388772815,0.0,0.0
Hold_Clamp,8001,0.04000498354434967,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130033223348,0.0,0.0
Hold_Clamp,8126,0.04062998294830322,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130128622335,0.0,0.0
Hold_Clamp,8251,0.041254982352256775,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130217623462,0.0,0.0
Hold_Clamp,8376,0.04187998175621033,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303193295915,0.0,0.0
Hold_Clamp,8501,0.04250498116016388,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303910098436,0.0,0.0
Hold_Clamp,8626,0.04312998056411743,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641304263709255,0.0,0.0
Hold_Clamp,8751,0.04375498369336128,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641304413555044,0.0,0.0
Hold_Clamp,8876,0.044379983097314835,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130426833634,0.0,0.0
Hold_Clamp,9001,0.04500498250126839,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303943238487,0.0,0.0
Hold_Clamp,9126,0.04562998190522194,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303644590224,0.0,0.0
Hold_Clamp,9251,0.04625498130917549,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641302985750944,0.0,0.0
Hold_Clamp,9376,0.046879980713129044,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641302098184443,0.0,0.0
Hold_Clamp,9501,0.047504980117082596,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130116100096,0.0,0.0
Hold_Clamp,9626,0.04812997952103615,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130011537753,0.0,0.0
Hold_Clamp,9751,0.0487549789249897,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641299090793773,0.0,0.0
Hold_Clamp,9876,0.04937998205423355,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641298025226718,0.0,0.0
Hold_Clamp,10001,0.05000000074505806,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297099958937,0.0,0.0
Rolling,0,0.0,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297099958937,0.0,0.0
Rolling,1876,0.009379994124174118,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641301151733938,0.0,0.0
Rolling,3751,0.018754992634058,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297214105613,0.0,0.0
Rolling,5626,0.02812998741865158,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130125258376,0.0,0.0
Rolling,7501,0.03750498592853546,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297224003665,0.0,0.0
Rolling,9376,0.046879980713129044,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641301021489586,0.0,0.0
Rolling,11251,0.056254979223012924,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129724513893,0.0,0.0
Rolling,13126,0.0656299740076065,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130103679263,0.0,0.0
Rolling,15001,0.07500497251749039,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129733208531,0.0,0.0
Rolling,16876,0.08437996357679367,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641300951212457,0.0,0.0
Rolling,18751,0.09375496208667755,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.6412974563016,0.0,0.0
Rolling,20626,0.10312996059656143,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641300810389207,0.0,0.0
Rolling,22501,0.11250495910644531,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129754067284,0.0,0.0
Rolling,24376,0.1218799501657486,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641300778318563,0.0,0.0
Rolling,26304,0.1312531977891922,150.00000400189498,149.99918341414386,150.00077908035453,149.999997244982,150.00000400189498,149.99918341414386,150.00077908035453,149.999997244982,149.99911189079285,150.00078082084656,-21.64128021621594,0.0,0.0
Rolling,28179,0.14062808454036713,150.00000410490972,149.99927033803218,150.00061144306812,149.9999759267576,150.00000410490972,149.99927033803218,150.00061144306812,149.9999759267576,149.9990075826645,150.00036358833313,-21.64126468631524,0.0,0.0
Rolling,30054,0.15000297129154205,150.00000123836278,149.99938209724314,150.00053072875227,149.99994927126428,150.00000123836278,149.99938209724314,150.00053072875227,149.99994927126428,149.9989628791809,150.0001698732376,-21.641237595084757,0.0,0.0
Rolling,31929,0.1593778431415558,150.0000036486376,149.99946281217706,150.000450014393,149.99992804559366,150.0000036486376,149.99946281217706,150.000450014393,149.99992804559366,149.99891817569733,150.00008046627045,-21.641222327977736,0.0,0.0
Rolling,33804,0.16875270009040833,150.00000127695634,149.99951869172122,150.00041276159718,149.9999035188377,150.00000127695634,149.99951869172122,150.00041276159718,149.9999035188377,149.99887347221375,150.00003576278687,-21.641195199060583,0.0,0.0
Rolling,35690,0.17812767624855042,150.000000554048,149.99621555402203,150.00316944350138,149.99987982506585,150.000000554048,149.99621555402203,150.00316944350138,149.99987982506585,149.99538660049438,150.00274777412415,-21.64117753342617,0.009788190014660358,0.009788190014660358
Rolling,37600,0.18750067055225372,150.00000092293652,149.99830796360314,150.00131924366968,149.99993990790523,150.00000092293652,149.99830796360314,150.00131924366968,149.99993990790523,149.99815821647644,150.0011682510376,-21.64111889543329,0.0,0.0
Rolling,39523,0.1968761384487152,149.99998823640723,149.98524389602449,150.0104644721365,149.9999202865004,149.99998823640723,149.98524389602449,150.0104644721365,149.9999202865004,149.98476207256317,150.00976622104645,-21.641047451930238,0.08520874381065369,0.08520874381065369
Rolling,41477,0.2062515765428543,149.99994636549428,149.98113940794792,150.01508343875676,149.99983311625002,149.99994636549428,149.98113940794792,150.01508343875676,149.99983311625002,149.97899532318115,150.01294016838074,-21.640872536972932,0.0786827877163887,0.0786827877163887
Rolling,43431,0.2156270146369934,149.99997839460752,149.98321339932065,150.01548076257563,149.9998049490447,149.99997839460752,149.98321339932065,150.01548076257563,149.9998049490447,149.9807834625244,150.0125527381897,-21.64060035153455,0.03656449913978577,0.03656449913978577
Rolling,45323,0.22500431537628174,149.9999758001423,149.98810020571162,150.0113584767754,149.99990117414148,149.9999758001423,149.98810020571162,150.0113584767754,149.99990117414148,149.98702704906464,150.01028776168823,-21.640263143251506,0.0,0.0
Rolling,47198,0.23437908291816711,149.99998317348118,149.99174502625533,150.00921037331668,149.99995770908535,149.99998317348118,149.99174502625533,150.00921037331668,149.99995770908535,149.9914526939392,150.0089168548584,-21.639928515714892,0.0,0.0
Rolling,49073,0.24375395476818085,149.99998680071985,149.99286267068862,150.00776380076536,149.99997618899334,149.99998680071985,149.99286267068862,150.00776380076536,149.99997618899334,149.99285340309143,150.00773966312408,-21.63959128072996,0.0,0.0
Rolling,50948,0.25312888622283936,149.99998690596198,149.99376919838986,150.00658418192134,149.9999696639507,149.99998690596198,149.99376919838986,150.00658418192134,149.9999696639507,149.99374747276306,150.00656247138977,-21.639256149791922,0.0,0.0
Rolling,52823,0.26250380277633667,149.99998945937273,149.99481231937628,150.0054728483136,149.99995335905695,149.99998945937273,149.99481231937628,150.0054728483136,149.99995335905695,149.99468624591827,150.00534057617188,-21.638919333659796,0.0,0.0
Rolling,54698,0.271878719329834,149.9999907781093,149.995582237356,150.00468435523004,149.99992775250664,149.9999907781093,149.995582237356,150.00468435523004,149.99992775250664,149.99529719352722,150.00440180301666,-21.638584964024336,0.0,0.0
Rolling,56573,0.2812536656856537,149.99999202588103,149.99628385271842,150.003957944548,149.99989572889316,149.99999202588103,149.99628385271842,150.003957944548,149.99989572889316,149.995818734169,150.00349283218384,-21.638248152962664,0.0,0.0
Rolling,58448,0.290628582239151,149.99999386471157,149.99686128590878,150.00334328660796,149.99985983344584,149.99999386471157,149.99686128590878,150.00334328660796,149.99985983344584,149.99620616436005,150.00268816947937,-21.637913446176622,0.0,0.0
Rolling,60323,0.3000034987926483,149.99999553625776,149.99734558299957,150.00284659148312,149.9998211768103,149.99999553625776,149.99734558299957,150.00284659148312,149.9998211768103,149.99650418758392,150.00200271606445,-21.63757680263732,0.0,0.0
Rolling,62198,0.30937838554382324,149.99999622429962,149.99776778944397,150.0024181906169,149.99978046856558,149.99999622429962,149.99776778944397,150.0024181906169,149.99978046856558,149.99674260616302,150.0013917684555,-21.637242352681074,0.0,0.0
Rolling,64073,0.31875330209732056,149.99999710507007,149.99810927908112,150.00204566713003,149.99973928212626,149.99999710507007,149.99810927908112,150.00204566713003,149.99973928212626,149.99692142009735,150.00085532665253,-21.636905990688007,0.0,0.0
Rolling,65948,0.3281281888484955,149.9999975487179,149.99841972353116,150.0017290214388,149.99969786430245,149.9999975487179,149.99841972353116,150.0017290214388,149.99969786430245,149.99708533287048,150.00039339065552,-21.636571329629326,0.0,0.0
Rolling,67823,0.337503045797348,149.99999863505383,149.99866186975615,150.00147446265333,149.99965672414,149.99999863505383,149.99866186975615,150.00147446265333,149.99965672414,149.99718964099884,150.00000596046448,-21.636234810186345,0.0,0.0
Rolling,69698,0.34687793254852295,149.99999947711981,149.99886676241044,150.001250947266,149.999616154726,149.99999947711981,149.99886676241044,150.001250947266,149.999616154726,149.997279047966,150.00002086162567,-21.635900423792624,0.0,0.0
Rolling,71573,0.3562528192996979,149.99999979211756,149.9990406105037,150.00108951927913,149.99957555446073,149.99999979211756,149.9990406105037,150.00108951927913,149.99957555446073,149.99733865261078,150.00002086162567,-21.635564173206852,0.0,0.0
Rolling,73448,0.3656276762485504,150.00000081410832,149.99918341414386,150.00091567356048,149.99953692867643,150.00000081410832,149.99918341414386,150.00091567356048,149.99953692867643,149.99738335609436,150.00000596046448,-21.635229641366287,0.0,0.0
Rolling,75323,0.37500256299972534,150.00000011355857,149.9992889645731,150.00078528913932,149.99949779384625,150.00000011355857,149.9992889645731,150.00078528913932,149.99949779384625,149.99739825725555,150.00002086162567,-21.634893153903537,0.0,0.0
Rolling,77198,0.3843774199485779,150.00000200321853,149.9993945149281,150.00067973976297,149.99946143562994,150.00000200321853,149.9993945149281,150.00067973976297,149.99946143562994,149.99741315841675,150.00000596046448,-21.634558776965726,0.0,0.0
Rolling,79073,0.3937522768974304,150.0000014440556,149.9994814386941,150.00057419031234,149.99942455294214,150.0000014440556,149.9994814386941,150.00057419031234,149.99942455294214,149.99742805957794,150.00000596046448,-21.634222564361238,0.0,0.0
Rolling,80948,0.40312713384628296,150.00000265883537,149.99955594473911,150.00049347597647,149.99938969101225,150.00000265883537,149.99955594473911,150.00049347597647,149.99938969101225,149.99742805957794,150.00000596046448,-21.63388824934867,0.0,0.0
Rolling,82823,0.4125019907951355,150.00000254957862,149.99961182424863,150.00044380559436,149.99935419663137,150.00000254957862,149.99961182424863,150.00044380559436,149.99935419663137,149.99741315841675,150.00000596046448,-21.633551727148838,0.0,0.0
Rolling,84698,0.4218768775463104,150.0000031473277,149.99965528607495,150.00037550879205,149.9993213400337,150.0000031473277,149.99965528607495,150.00037550879205,149.9993213400337,149.99739825725555,150.00002086162567,-21.63321741302758,0.0,0.0
Rolling,86573,0.43125173449516296,150.00000258172423,149.99970495671818,150.00033204717442,149.99928748076994,150.00000258172423,149.99970495671818,150.00033204717442,149.99928748076994,149.99738335609436,150.00000596046448,-21.632881064188723,0.0,0.0
Rolling,88448,0.4406265914440155,150.0000037386505,149.99974841851756,150.00029479434926,149.99925649067384,150.0000037386505,149.99974841851756,150.00029479434926,149.99925649067384,149.99736845493317,150.00000596046448,-21.632546933407376,0.0,0.0
Rolling,90323,0.45000144839286804,150.00000230535426,149.99976704499912,150.00026375032124,149.99922405056824,150.00000230535426,149.99976704499912,150.00026375032124,149.99922405056824,149.99733865261078,150.00000596046448,-21.632210163393793,0.0,0.0
Rolling,92198,0.4593763053417206,150.00000388005517,149.99979808912994,150.00022649747916,149.99919549772213,150.00000388005517,149.99979808912994,150.00022649747916,149.99919549772213,149.99732375144958,150.00000596046448,-21.631876118320154,0.0,0.0
Rolling,94073,0.4687511920928955,150.00000345585153,149.99981671560533,150.0002078710546,149.99916601933802,150.00000345585153,149.99981671560533,150.0002078710546,149.99916601933802,149.9972939491272,150.00000596046448,-21.63153946415982,0.0,0.0
Rolling,95948,0.47812604904174805,150.0000039571863,149.99985396854922,150.00018303581834,149.9991393175678,150.0000039571863,149.99985396854922,150.00018303581834,149.9991393175678,149.9972939491272,150.00000596046448,-21.631205652772948,0.0,0.0
Rolling,97823,0.487500935792923,150.0000030252206,149.99986017737228,150.0001582005779,149.99911161313145,150.0000030252206,149.99986017737228,150.0001582005779,149.99911161313145,149.9972641468048,150.00000596046448,-21.63086874806756,0.0,0.0
Rolling,99698,0.4968758225440979,150.0000048762974,149.99986638619512,150.00015199176715,149.9990877651033,150.0000048762974,149.99986638619512,150.00015199176715,149.9990877651033,149.99724924564362,150.00000596046448,-21.630534910220906,0.0,0.0
Rolling,101573,0.5062506794929504,150.00000368723812,149.99987259501768,150.0001333653334,149.99906242078876,150.00000368723812,149.99987259501768,150.0001333653334,149.99906242078876,149.99723434448242,150.00000596046448,-21.630197915707484,0.0,0.0
Rolling,103448,0.5156255960464478,150.0000044456648,149.99988501266205,150.00012715652161,149.9990409791593,150.0000044456648,149.99988501266205,150.00012715652161,149.9990409791593,149.99723434448242,150.00000596046448,-21.629864347873035,0.0,0.0
Rolling,105323,0.5250004529953003,150.00000361653755,149.99989743030537,150.0001147388973,149.9990184885868,150.00000361653755,149.99989743030537,150.0001147388973,149.9990184885868,149.99723434448242,150.00000596046448,-21.629527219863295,0.0,0.0
Rolling,107198,0.5343753695487976,150.00000486344277,149.99990363912667,150.00010232127198,149.99899858952062,150.00000486344277,149.99990363912667,150.00010232127198,149.99899858952062,149.99723434448242,150.00000596046448,-21.62919359729581,0.0,0.0
Rolling,109073,0.5437502264976501,150.00000353298236,149.9999098479477,150.00010232127198,149.99897802715222,150.00000353298236,149.9999098479477,150.00010232127198,149.99897802715222,149.99723434448242,150.00002086162567,-21.6288563030421,0.0,0.0
Rolling,110948,0.5531251430511475,150.00000470918687,149.9999098479477,150.0000961124589,149.99895991745942,150.00000470918687,149.9999098479477,150.0000961124589,149.99895991745942,149.99723434448242,150.00000596046448,-21.628522999831485,0.0,0.0
Rolling,112823,0.5625,150.00000316662397,149.99991605676846,150.0000961124589,149.99894015722393,150.00000316662397,149.99991605676846,150.0000961124589,149.99894015722393,149.99723434448242,150.00000596046448,-21.628185582567028,0.0,0.0
Rolling,114699,0.5718799233436584,150.0000047220422,149.99991605676846,150.0000961124589,149.99892342041244,150.0000047220422,149.99991605676846,150.0000961124589,149.99892342041244,149.99723434448242,150.00000596046448,-21.627852021739674,0.0,0.0
Rolling,116574,0.5812548398971558,150.00000393790546,149.99991605676846,150.00010232127198,149.9989049559301,150.00000393790546,149.99991605676846,150.00010232127198,149.9989049559301,149.99723434448242,150.00000596046448,-21.6275143746169,0.0,0.0
Rolling,118449,0.5906296968460083,150.00000458706765,149.99992226558896,150.0000899036456,149.99888804943666,150.00000458706765,149.99992226558896,150.0000899036456,149.99888804943666,149.99723434448242,150.00000596046448,-21.627181202979223,0.0,0.0
Rolling,120324,0.6000046133995056,150.0000032694607,149.99992847440922,150.00008369483203,149.9988686439907,150.0000032694607,149.99992847440922,150.00008369483203,149.9988686439907,149.99723434448242,150.00000596046448,-21.626843507867306,0.0,0.0
Rolling,122199,0.6093795299530029,150.00000483773502,149.99994089204895,150.0000899036456,149.99885257048143,150.00000483773502,149.99994089204895,150.0000899036456,149.99885257048143,149.99723434448242,150.00000596046448,-21.62651031419604,0.0,0.0
Rolling,124074,0.6187544465065002,150.00000456778562,149.99991605676846,150.00006506838974,149.9988345379168,150.00000456778562,149.99991605676846,150.00006506838974,149.9988345379168,149.99720454216003,150.00000596046448,-21.626172463414424,0.0,0.0
Rolling,125949,0.6281293630599976,150.00000489558008,149.99992847440922,150.0000774860182,149.9988168447161,150.00000489558008,149.99992847440922,150.0000774860182,149.9988168447161,149.99720454216003,150.00000596046448,-21.62583942343934,0.0,0.0
Rolling,127824,0.6375042200088501,150.0000034172906,149.99992847440922,150.0000774860182,149.9987977015059,150.0000034172906,149.99992847440922,150.0000774860182,149.9987977015059,149.99718964099884,150.00000596046448,-21.6255016770989,0.0,0.0
Rolling,129699,0.6468791365623474,150.0000050434094,149.99992226558896,150.0000712772041,149.99878022426404,150.0000050434094,149.99992226558896,150.0000712772041,149.99878022426404,149.99717473983765,150.00000596046448,-21.62516854176641,0.0,0.0
Rolling,131574,0.6562540531158447,150.00000354583744,149.9999346832292,150.0000774860182,149.99876051030546,150.00000354583744,149.9999346832292,150.0000774860182,149.99876051030546,149.99717473983765,150.00000596046448,-21.624830627578696,0.0,0.0
Rolling,133449,0.665628969669342,150.00000450993963,149.99992847440922,150.0000774860182,149.99874292508417,150.00000450993963,149.99992847440922,150.0000774860182,149.99874292508417,149.99714493751526,150.00000596046448,-21.62449754622435,0.0,0.0
Rolling,135324,0.6750038862228394,150.000003218042,149.99994089204895,150.0000712772041,149.9987228100591,150.000003218042,149.99994089204895,150.0000712772041,149.9987228100591,149.99714493751526,150.00000596046448,-21.624159800376567,0.0,0.0
