step,frame_index,step_time_s,total_time_s,top_u2_mm,top_rf2_N,max_cpress_MPa,max_compressive_PRESS_MPa,pevol_min,pevol_max,pevol_max_abs,avg_thickness_um,min_thickness_um,max_thickness_um,column_count,unloaded_zero_contact
Compress_Down,178,0.07911185920238495,0.07911185920238495,-0.015001371502876282,-4607.16357421875,970.4490966796875,377.5290273030599,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99861194421192,134.99860279262066,134.99863166362047,121,False
Compress_Down,179,0.07955589890480042,0.07955589890480042,-0.01500157080590725,-4607.19970703125,970.8974609375,377.6486333211263,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844014983285,134.9984249100089,134.99845657497644,121,False
Compress_Down,180,0.07999999821186066,0.07999999821186066,-0.01500157080590725,-4607.18408203125,971.2340087890625,377.7287851969401,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844131975874,134.99842304736376,134.99845657497644,121,False
Hold_135um,0,0.0,0.07999999821186066,-0.01500157080590725,-4607.18408203125,971.2454223632812,377.7287851969401,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844131975874,134.99842304736376,134.99845657497644,121,False
Hold_135um,1,0.00022246890875976533,0.08022246712062042,-0.01500157080590725,-4607.21875,971.3881225585938,377.7589619954427,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844082715836,134.99842397868633,134.998450987041,121,False
Hold_135um,2,0.00044493787572719157,0.08044493608758785,-0.01500157080590725,-4607.2138671875,971.3035278320312,377.74146779378253,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844131975874,134.99842397868633,134.99845378100872,121,False
Hold_135um,3,0.0006674042670056224,0.08066740247886628,-0.01500157080590725,-4607.20068359375,971.0519409179688,377.67296346028644,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.998433684453,134.99841652810574,134.99845284968615,121,False
Hold_135um,4,0.0008889302844181657,0.08088892849627882,-0.01500157080590725,-4607.2216796875,971.1011962890625,377.6884307861328,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984399651077,134.99842397868633,134.99845564365387,121,False
Hold_135um,5,0.0011113932123407722,0.08111139142420143,-0.01500157080590725,-4607.22900390625,970.7468872070312,377.6079686482747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984399651077,134.9984249100089,134.9984584376216,121,False
Hold_135um,6,0.0013338548596948385,0.0813338530715555,-0.01500157080590725,-4607.24658203125,970.8119506835938,377.620600382487,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984408887334,134.99842397868633,134.99845657497644,121,False
Hold_135um,7,0.001556316507048905,0.08155631471890956,-0.01500157080590725,-4607.25732421875,971.69091796875,377.83741251627606,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843245295207,134.998413734138,134.998450987041,121,False
Hold_135um,8,0.0017778394976630807,0.08177783770952374,-0.01500157080590725,-4607.2392578125,971.1651611328125,377.7034556070964,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984328839774,134.9984211847186,134.998450987041,121,False
Hold_135um,9,0.0020003069657832384,0.0820003051776439,-0.01500157080590725,-4607.236328125,970.9077758789062,377.64132436116535,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99842770397663,134.99845284968615,121,False
Hold_135um,10,0.0022227962035685778,0.08222279441542923,-0.01500157080590725,-4607.2548828125,970.7557983398438,377.6109441121419,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844051928312,134.9984249100089,134.9984472617507,121,False
Hold_135um,11,0.002445285441353917,0.08244528365321457,-0.01500157080590725,-4607.25146484375,970.7347412109375,377.6028747558594,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843349972787,134.99841652810574,134.998450987041,121,False
Hold_135um,12,0.002666834509000182,0.08266683272086084,-0.01500157080590725,-4607.25244140625,970.915283203125,377.646967569987,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,13,0.0028893237467855215,0.08288932195864618,-0.01500157080590725,-4607.2216796875,970.7473754882812,377.6053288777669,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984414429088,134.9984249100089,134.99845657497644,121,False
Hold_135um,14,0.003111812984570861,0.08311181119643152,-0.01500157080590725,-4607.28076171875,971.999755859375,377.92638142903644,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844131975874,134.99843422323465,134.9984472617507,121,False
Hold_135um,15,0.003333363449200988,0.08333336166106164,-0.01500157080590725,-4607.27783203125,970.1445922851562,377.46374766031903,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844119660864,134.99842397868633,134.99845284968615,121,False
Hold_135um,16,0.003555852686986327,0.08355585089884698,-0.01500157080590725,-4607.24072265625,970.9923095703125,377.6805725097656,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.998433684453,134.99842677265406,134.998450987041,121,False
Hold_135um,17,0.0037783419247716665,0.08377834013663232,-0.01500157080590725,-4607.27001953125,971.2021484375,377.7297617594401,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984421818094,134.99842584133148,134.99845657497644,121,False
Hold_135um,18,0.004000825807452202,0.08400082401931286,-0.01500157080590725,-4607.27294921875,970.725830078125,377.60921986897785,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844119660864,134.99842397868633,134.99845284968615,121,False
Hold_135um,19,0.004222376272082329,0.08422237448394299,-0.01500157080590725,-4607.2431640625,971.0419921875,377.6910120646159,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984414429088,134.99842584133148,134.99845564365387,121,False
Hold_135um,20,0.004444865509867668,0.08444486372172832,-0.01500157080590725,-4607.23828125,971.0161743164062,377.68393961588544,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984331302776,134.99842397868633,134.998450987041,121,False
Hold_135um,21,0.0046673547476530075,0.08466735295951366,-0.01500157080590725,-4607.25439453125,970.9608154296875,377.66858164469403,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843411547832,134.99842770397663,134.99844539910555,121,False
Hold_135um,22,0.0048889052122831345,0.08488890342414379,-0.01500157080590725,-4607.25537109375,971.025390625,377.6854197184245,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984331302776,134.9984211847186,134.998450987041,121,False
Hold_135um,23,0.005111394450068474,0.08511139266192913,-0.01500157080590725,-4607.25732421875,971.218994140625,377.73333740234375,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843454650366,134.99841839075089,134.998450987041,121,False
Hold_135um,24,0.005333883687853813,0.08533388189971447,-0.01500157080590725,-4607.25341796875,970.9214477539062,377.6558202107747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843319185263,134.99841652810574,134.99844539910555,121,False
Hold_135um,25,0.0055563729256391525,0.08555637113749981,-0.01500157080590725,-4607.25927734375,971.2061157226562,377.72979736328125,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844027298295,134.99843329191208,134.99845284968615,121,False
Hold_135um,26,0.0057779233902692795,0.08577792160212994,-0.01500157080590725,-4607.24658203125,970.824462890625,377.6340154012044,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843374602804,134.9984174594283,134.9984398111701,121,False
Hold_135um,27,0.006000412628054619,0.08600041083991528,-0.01500157080590725,-4607.25244140625,970.811279296875,377.63297271728516,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984411350336,134.99843515455723,134.99845564365387,121,False
Hold_135um,28,0.006222901865839958,0.08622290007770061,-0.01500157080590725,-4607.2578125,971.1856079101562,377.7251663208008,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843380760308,134.99841839075089,134.99845284968615,121,False
Hold_135um,29,0.006444452330470085,0.08644445054233074,-0.01500157080590725,-4607.24658203125,970.7432861328125,377.6143035888672,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843319185263,134.99841652810574,134.9984398111701,121,False
Hold_135um,30,0.0066669415682554245,0.08666693978011608,-0.01500157080590725,-4607.24365234375,971.142578125,377.7165298461914,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,31,0.006889430806040764,0.08688942901790142,-0.01500157080590725,-4607.23486328125,970.87890625,377.64747619628906,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843971880753,134.9984211847186,134.99844633042812,121,False
Hold_135um,32,0.007111920043826103,0.08711191825568676,-0.01500157080590725,-4607.25146484375,971.31982421875,377.758794148763,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843362287794,134.998413734138,134.998450987041,121,False
Hold_135um,33,0.00733347050845623,0.08733346872031689,-0.01500157080590725,-4607.25341796875,970.8853759765625,377.64905548095703,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843282240235,134.99842677265406,134.99844819307327,121,False
Hold_135um,34,0.0075559597462415695,0.08755595795810223,-0.01500157080590725,-4607.24267578125,970.5521240234375,377.56956481933594,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843269925225,134.99842677265406,134.9984398111701,121,False
Hold_135um,35,0.007778448984026909,0.08777844719588757,-0.01500157080590725,-4607.2529296875,970.9431762695312,377.6675669352214,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843399232822,134.99842770397663,134.9984435364604,121,False
Hold_135um,36,0.007999999448657036,0.08799999766051769,-0.01500157080590725,-4607.240234375,971.0499267578125,377.6909764607747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843411547832,134.99842025339603,134.99844912439585,121,False
Hold_135um,37,0.008222488686442375,0.08822248689830303,-0.01500157080590725,-4607.23779296875,970.8967895507812,377.6524709065755,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843257610218,134.998413734138,134.998450987041,121,False
Hold_135um,38,0.008444977924227715,0.08844497613608837,-0.01500157080590725,-4607.26611328125,970.989013671875,377.67728932698566,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843257610218,134.998413734138,134.998450987041,121,False
Hold_135um,39,0.008667467162013054,0.08866746537387371,-0.01500157080590725,-4607.2412109375,971.0891723632812,377.7015151977539,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.99844539910555,121,False
Hold_135um,40,0.00888901762664318,0.08888901583850384,-0.01500157080590725,-4607.23046875,970.5643920898438,377.5697428385417,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843386917814,134.99842770397663,134.9984398111701,121,False
Hold_135um,41,0.00911150686442852,0.08911150507628918,-0.01500157080590725,-4607.25,970.8765258789062,377.6523081461589,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99841839075089,134.998450987041,121,False
Hold_135um,42,0.00933399610221386,0.08933399431407452,-0.01500157080590725,-4607.24560546875,971.109375,377.70679473876953,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99843515455723,134.998450987041,121,False
Hold_135um,43,0.009556485339999199,0.08955648355185986,-0.01500157080590725,-4607.2412109375,970.9321899414062,377.66101837158203,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844076558333,134.9984211847186,134.99845284968615,121,False
Hold_135um,44,0.009778035804629326,0.08977803401648998,-0.01500157080590725,-4607.2734375,971.5692749023438,377.8184076944987,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843417705335,134.99841839075089,134.998450987041,121,False
Hold_135um,45,0.010000525042414665,0.09000052325427532,-0.01500157080590725,-4607.2548828125,971.0142822265625,377.6778106689453,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843374602804,134.9984211847186,134.998450987041,121,False
Hold_135um,46,0.010223014280200005,0.09022301249206066,-0.01500157080590725,-4607.248046875,971.029052734375,377.68487040201825,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844082715836,134.99843329191208,134.99845284968615,121,False
Hold_135um,47,0.010444564744830132,0.09044456295669079,-0.01500157080590725,-4607.25146484375,971.0359497070312,377.68756612141925,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843442335356,134.99842770397663,134.998450987041,121,False
Hold_135um,48,0.010667053982615471,0.09066705219447613,-0.01500157080590725,-4607.25634765625,970.9375610351562,377.66040802001953,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984335613029,134.99841839075089,134.998450987041,121,False
Hold_135um,49,0.01088954322040081,0.09088954143226147,-0.01500157080590725,-4607.24658203125,971.0944213867188,377.7007319132487,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984327608273,134.9984211847186,134.998450987041,121,False
Hold_135um,50,0.01111203245818615,0.0911120306700468,-0.01500157080590725,-4607.26220703125,971.344482421875,377.76131439208984,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984326376772,134.99841652810574,134.99844912439585,121,False
Hold_135um,51,0.011333582922816277,0.09133358113467693,-0.01500157080590725,-4607.2529296875,971.096923828125,377.6996027628581,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.998413734138,134.998450987041,121,False
Hold_135um,52,0.011556072160601616,0.09155607037246227,-0.01500157080590725,-4607.24609375,970.7604370117188,377.6190999348958,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984414429088,134.99842770397663,134.99845564365387,121,False
Hold_135um,53,0.011778561398386955,0.09177855961024761,-0.01500157080590725,-4607.24755859375,970.89453125,377.65359751383465,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844168920902,134.99843422323465,134.99845564365387,121,False
Hold_135um,54,0.012000111863017082,0.09200011007487774,-0.01500157080590725,-4607.25537109375,970.9302978515625,377.66239166259766,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984328839774,134.9984174594283,134.998450987041,121,False
Hold_135um,55,0.012222601100802422,0.09222259931266308,-0.01500157080590725,-4607.24609375,971.0114135742188,377.6824417114258,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843436177852,134.99842770397663,134.99844912439585,121,False
Hold_135um,56,0.012445090338587761,0.09244508855044842,-0.01500157080590725,-4607.24755859375,971.121337890625,377.7070948282878,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843257610218,134.998413734138,134.998450987041,121,False
Hold_135um,57,0.0126675795763731,0.09266757778823376,-0.01500157080590725,-4607.24267578125,971.1929931640625,377.72471110026044,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843269925225,134.998413734138,134.998450987041,121,False
Hold_135um,58,0.012889130041003227,0.09288912825286388,-0.01500157080590725,-4607.25537109375,970.95458984375,377.66597747802734,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843282240235,134.99842677265406,134.998450987041,121,False
Hold_135um,59,0.013111619278788567,0.09311161749064922,-0.01500157080590725,-4607.24560546875,970.6243286132812,377.5871810913086,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843257610218,134.998413734138,134.9984398111701,121,False
Hold_135um,60,0.013334108516573906,0.09333410672843456,-0.01500157080590725,-4607.24853515625,971.0933227539062,377.7028172810872,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984399651077,134.99842584133148,134.998450987041,121,False
Hold_135um,61,0.013555658981204033,0.09355565719306469,-0.01500157080590725,-4607.25048828125,970.9634399414062,377.6669743855794,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843393075318,134.99842770397663,134.998450987041,121,False
Hold_135um,62,0.013778148218989372,0.09377814643085003,-0.01500157080590725,-4607.24267578125,970.8164672851562,377.6333236694336,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843245295207,134.998413734138,134.9984398111701,121,False
Hold_135um,63,0.014000637456774712,0.09400063566863537,-0.01500157080590725,-4607.24609375,971.1829833984375,377.72330983479816,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984400882578,134.99843422323465,134.998450987041,121,False
Hold_135um,64,0.014223126694560051,0.09422312490642071,-0.01500157080590725,-4607.2568359375,970.9797973632812,377.67064412434894,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843257610218,134.998413734138,134.998450987041,121,False
Hold_135um,65,0.014444677159190178,0.09444467537105083,-0.01500157080590725,-4607.26025390625,971.058837890625,377.6932373046875,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,66,0.014667166396975517,0.09466716460883617,-0.01500157080590725,-4607.2431640625,971.0801391601562,377.69603220621747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984328839774,134.9984211847186,134.998450987041,121,False
Hold_135um,67,0.014889655634760857,0.09488965384662151,-0.01500157080590725,-4607.26025390625,971.1055297851562,377.702387491862,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843386917814,134.9984211847186,134.998450987041,121,False
Hold_135um,68,0.015111206099390984,0.09511120431125164,-0.01500157080590725,-4607.25439453125,970.9612426757812,377.66684977213544,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843325342766,134.99842677265406,134.998450987041,121,False
Hold_135um,69,0.015333695337176323,0.09533369354903698,-0.01500157080590725,-4607.255859375,970.985107421875,377.6744562784831,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984405808582,134.99842584133148,134.998450987041,121,False
Hold_135um,70,0.015556184574961662,0.09555618278682232,-0.01500157080590725,-4607.248046875,970.9481811523438,377.6635996500651,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843399232822,134.99842770397663,134.9984435364604,121,False
Hold_135um,71,0.015778673812747,0.09577867202460766,-0.01500157080590725,-4607.26953125,970.999267578125,377.6778615315755,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,72,0.01600022427737713,0.09600022248923779,-0.01500157080590725,-4607.2470703125,971.03173828125,377.68626658121747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,73,0.016222713515162468,0.09622271172702312,-0.01500157080590725,-4607.25048828125,970.9089965820312,377.65452829996747,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984326376772,134.99841839075089,134.998450987041,121,False
Hold_135um,74,0.016445202752947807,0.09644520096480846,-0.01500157080590725,-4607.25634765625,971.1300659179688,377.7098973592122,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984331302776,134.9984211847186,134.99845284968615,121,False
Hold_135um,75,0.016666753217577934,0.09666675142943859,-0.01500157080590725,-4607.25390625,971.0178833007812,377.68091837565106,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844156605891,134.9984286352992,134.99845564365387,121,False
Hold_135um,76,0.016889242455363274,0.09688924066722393,-0.01500157080590725,-4607.25048828125,970.8872680664062,377.6501235961914,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844168920902,134.99843422323465,134.99845564365387,121,False
Hold_135um,77,0.017111731693148613,0.09711172990500927,-0.01500157080590725,-4607.25146484375,970.7722778320312,377.6232045491536,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.998433684453,134.99842677265406,134.998450987041,121,False
Hold_135um,78,0.017334220930933952,0.09733421914279461,-0.01500157080590725,-4607.25830078125,970.8816528320312,377.6497522989909,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844002668277,134.9984211847186,134.998450987041,121,False
Hold_135um,79,0.01755577139556408,0.09755576960742474,-0.01500157080590725,-4607.25732421875,971.0865478515625,377.6993128458659,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,80,0.01777826063334942,0.09777825884521008,-0.01500157080590725,-4607.2431640625,970.9014282226562,377.6532567342122,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984331302776,134.998413734138,134.998450987041,121,False
Hold_135um,81,0.018000749871134758,0.09800074808299541,-0.01500157080590725,-4607.26123046875,970.964111328125,377.66869354248047,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843325342766,134.99842677265406,134.998450987041,121,False
Hold_135um,82,0.018222300335764885,0.09822229854762554,-0.01500157080590725,-4607.2607421875,970.9777221679688,377.6711247762044,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843282240235,134.99842677265406,134.998450987041,121,False
Hold_135um,83,0.018444789573550224,0.09844478778541088,-0.01500157080590725,-4607.255859375,970.8696899414062,377.64618428548175,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843380760308,134.99842677265406,134.998450987041,121,False
Hold_135um,84,0.018667278811335564,0.09866727702319622,-0.01500157080590725,-4607.2568359375,970.9097900390625,377.6572265625,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843380760308,134.99842677265406,134.998450987041,121,False
Hold_135um,85,0.018889768049120903,0.09888976626098156,-0.01500157080590725,-4607.265625,971.1859130859375,377.72265879313153,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984334381528,134.99841652810574,134.998450987041,121,False
Hold_135um,86,0.01911131851375103,0.09911131672561169,-0.01500157080590725,-4607.25634765625,971.144287109375,377.7120844523112,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984334381528,134.99841652810574,134.998450987041,121,False
Hold_135um,87,0.01933380775153637,0.09933380596339703,-0.01500157080590725,-4607.25048828125,971.1861572265625,377.72071584065753,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843165247648,134.998413734138,134.998450987041,121,False
Hold_135um,88,0.01955629698932171,0.09955629520118237,-0.01500157080590725,-4607.2578125,971.1278076171875,377.7077865600586,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,89,0.019777847453951836,0.09977784566581249,-0.01500157080590725,-4607.24609375,970.8651123046875,377.6424382527669,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.998433684453,134.99842677265406,134.998450987041,121,False
Hold_135um,90,0.020000336691737175,0.10000033490359783,-0.01500157080590725,-4607.259765625,971.0059814453125,377.67945861816406,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844014983285,134.99843329191208,134.998450987041,121,False
Hold_135um,91,0.020222825929522514,0.10022282414138317,-0.01500157080590725,-4607.25732421875,971.051513671875,377.69020589192706,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844014983285,134.99843329191208,134.998450987041,121,False
Hold_135um,92,0.020445315167307854,0.10044531337916851,-0.01500157080590725,-4607.25244140625,971.087158203125,377.69583892822266,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844076558333,134.9984211847186,134.998450987041,121,False
Hold_135um,93,0.02066686563193798,0.10066686384379864,-0.01500157080590725,-4607.2490234375,971.1605224609375,377.71703338623047,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99843515455723,134.998450987041,121,False
Hold_135um,94,0.02088935486972332,0.10088935308158398,-0.01500157080590725,-4607.25390625,970.9949340820312,377.6750183105469,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984408887334,134.99842584133148,134.998450987041,121,False
Hold_135um,95,0.02111184410750866,0.10111184231936932,-0.01500157080590725,-4607.2509765625,970.850341796875,377.6390965779622,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99843515455723,134.998450987041,121,False
Hold_135um,96,0.021333394572138786,0.10133339278399944,-0.01500157080590725,-4607.25341796875,970.9003295898438,377.65463002522785,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984411350336,134.99843515455723,134.99845284968615,121,False
Hold_135um,97,0.021555883809924126,0.10155588202178478,-0.01500157080590725,-4607.25537109375,971.0457153320312,377.68895467122394,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843325342766,134.99842677265406,134.998450987041,121,False
Hold_135um,98,0.021778373047709465,0.10177837125957012,-0.01500157080590725,-4607.251953125,971.0714111328125,377.6930643717448,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843984195763,134.9984211847186,134.998450987041,121,False
Hold_135um,99,0.022000862285494804,0.10200086049735546,-0.01500157080590725,-4607.25439453125,971.095458984375,377.69994099934894,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844076558333,134.9984211847186,134.998450987041,121,False
Hold_135um,100,0.02222241275012493,0.10222241096198559,-0.01500157080590725,-4607.25390625,971.0369873046875,377.68638610839844,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99843515455723,134.998450987041,121,False
Hold_135um,101,0.02244490198791027,0.10244490019977093,-0.01500157080590725,-4607.2568359375,970.948486328125,377.6630554199219,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843282240235,134.99842677265406,134.998450987041,121,False
Hold_135um,102,0.02266739122569561,0.10266738943755627,-0.01500157080590725,-4607.25341796875,970.8948364257812,377.65203857421875,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984410118835,134.99843515455723,134.998450987041,121,False
Hold_135um,103,0.022888941690325737,0.1028889399021864,-0.01500157080590725,-4607.25341796875,970.9711303710938,377.6707509358724,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984408887334,134.9984211847186,134.998450987041,121,False
Hold_135um,104,0.023111430928111076,0.10311142913997173,-0.01500157080590725,-4607.25244140625,970.9862060546875,377.67382558186847,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,105,0.023333920165896416,0.10333391837775707,-0.01500157080590725,-4607.2607421875,970.9202270507812,377.6570002237956,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.99842677265406,134.998450987041,121,False
Hold_135um,106,0.023556409403681755,0.10355640761554241,-0.01500157080590725,-4607.25732421875,971.0204467773438,377.6824722290039,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844014983285,134.99843329191208,134.998450987041,121,False
Hold_135um,107,0.023777959868311882,0.10377795808017254,-0.01500157080590725,-4607.26318359375,971.1441040039062,377.71063232421875,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844014983285,134.99843329191208,134.998450987041,121,False
Hold_135um,108,0.02400044910609722,0.10400044731795788,-0.01500157080590725,-4607.25537109375,970.9775390625,377.67027537027997,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984330071275,134.998413734138,134.998450987041,121,False
Hold_135um,109,0.02422293834388256,0.10422293655574322,-0.01500157080590725,-4607.2587890625,971.0730590820312,377.69141387939453,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843399232822,134.9984286352992,134.998450987041,121,False
Hold_135um,110,0.024444488808512688,0.10444448702037334,-0.01500157080590725,-4607.25830078125,971.0594482421875,377.68597920735675,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843399232822,134.9984286352992,134.998450987041,121,False
Hold_135um,111,0.024666978046298027,0.10466697625815868,-0.01500157080590725,-4607.26318359375,970.9551391601562,377.66472880045575,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843282240235,134.99842677265406,134.998450987041,121,False
Hold_135um,112,0.024889467284083366,0.10488946549594402,-0.01500157080590725,-4607.24853515625,971.0156860351562,377.6807581583659,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99844070400826,134.99843329191208,134.998450987041,121,False
Hold_135um,113,0.025111956521868706,0.10511195473372936,-0.01500157080590725,-4607.25537109375,970.9874267578125,377.67367299397785,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843325342766,134.99842677265406,134.998450987041,121,False
Hold_135um,114,0.025333506986498833,0.10533350519835949,-0.01500157080590725,-4607.2578125,971.0164184570312,377.6808446248372,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.99843325342766,134.99842677265406,134.998450987041,121,False
Hold_135um,115,0.025555996224284172,0.10555599443614483,-0.01500157080590725,-4607.25830078125,971.0069580078125,377.6788024902344,0.03157596476376057,0.0812502782791853,0.0812502782791853,134.9984400882578,134.99843422323465,134.998450987041,121,False
