elementLabel,x_mm,y_mm,z_mm,S_Mises_MPa,S22_MPa,S11_MPa
990,16.25,0.0149999996647239,1.28571426868439,0.00305795902386308,-6.859622953925282e-05,0.0014854087494313717
991,13.75,0.135000001639128,4.71428561210632,0.00261498126201332,-0.00046918666339479387,-0.0012589778052642941
992,13.75,0.105000000447035,4.71428561210632,0.00251211039721966,-0.00021457199181895703,9.497676364844665e-05
993,13.75,0.0750000011175871,4.71428561210632,0.00205458141863346,0.0001586464059073478,6.862368900328875e-05
994,13.75,0.0449999989941716,4.71428561210632,0.00188978610094637,-0.0016170903109014034,-0.0013410768005996943
995,13.75,0.0149999996647239,4.71428561210632,0.00155468436423689,0.002031938638538122,0.0023843806702643633
996,13.75,0.135000001639128,4.14285707473755,0.00208474695682526,-4.0384002204518765e-05,0.0014698964077979326
997,13.75,0.105000000447035,4.14285707473755,0.0017044076230377,0.00034616884659044445,0.0011825027177110314
998,13.75,0.0750000011175871,4.14285707473755,0.0019554952159524,8.275963409687392e-06,0.0008734178263694048
999,13.75,0.0449999989941716,4.14285707473755,0.00176867062691599,0.001956355758011341,0.0030624447390437126
1000,13.75,0.0149999996647239,4.14285707473755,0.00234733615070581,-0.002968178130686283,-0.0016772529343143106
1001,13.75,0.135000001639128,3.57142865657806,0.00322033441625535,-0.00195081508718431,-0.0004846948722843081
1002,13.75,0.105000000447035,3.57142865657806,0.00312399584800005,-0.0009247919078916311,0.0008514267974533141
1003,13.75,0.0750000011175871,3.57142865657806,0.00313873961567879,-0.00102064642123878,0.0005363707314245403
1004,13.75,0.0449999989941716,3.57142865657806,0.00339783914387226,-0.0041092997416853905,-0.002469574334099889
1005,13.75,0.0149999996647239,3.57142865657806,0.00290184607729316,0.0017433847533538938,0.003398630768060684
1006,13.75,0.135000001639128,3.0,0.00276262895204127,0.003450991353020072,0.004918593913316727
1007,13.75,0.105000000447035,3.0,0.00323044275864959,-0.002069942420348525,-0.000604709261097014
1008,13.75,0.0750000011175871,3.0,0.00316825043410063,-0.001367339980788529,0.00023740061442367733
1009,13.75,0.0449999989941716,3.0,0.00288034579716623,0.0020379589404910803,0.0035648627672344446
1010,13.75,0.0149999996647239,3.0,0.00335466745309532,-0.003645980264991522,-0.0018780876416713
1011,13.75,0.135000001639128,2.42857134342194,0.00344918365590274,-0.004816504195332527,-0.0028844329062849283
1012,13.75,0.105000000447035,2.42857134342194,0.0029865934047848,0.0007749504293315113,0.0023405139800161123
1013,13.75,0.0750000011175871,2.42857134342194,0.00297581218183041,0.0009305006824433804,0.002404645550996065
1014,13.75,0.0449999989941716,2.42857134342194,0.00310406205244362,-0.0006604201043955982,0.0010304052848368883
1015,13.75,0.0149999996647239,2.42857134342194,0.00332463486120105,-0.003251034766435623,-0.001596866874024272
1016,13.75,0.135000001639128,1.85714280605316,0.00357870734296739,-0.006331884767860174,-0.004448334686458111
1017,13.75,0.105000000447035,1.85714280605316,0.00326204299926758,-0.0025622104294598103,-0.0007597772055305541
1018,13.75,0.0750000011175871,1.85714280605316,0.00326565583236516,-0.002579911146312952,-0.0007880092016421258
1019,13.75,0.0449999989941716,1.85714280605316,0.00309721287339926,-0.0005085234879516065,0.0009992382256314158
1020,13.75,0.0149999996647239,1.85714280605316,0.00271841022185981,0.003922429867088795,0.00553380511701107
1021,13.75,0.135000001639128,1.28571426868439,0.0023599851410836,0.008293753489851952,0.009505831636488438
1022,13.75,0.105000000447035,1.28571426868439,0.00334501778706908,-0.003429751144722104,-0.0019418318988755345
1023,13.75,0.0750000011175871,1.28571426868439,0.00268368702381849,0.004477090202271938,0.00575156370177865
1024,13.75,0.0449999989941716,1.28571426868439,0.00321266474202275,-0.002021227730438113,-8.775672176852822e-05
1025,13.75,0.0149999996647239,1.28571426868439,0.00300357770174742,0.0006306580035015941,0.0020279150921851397
1026,11.25,0.135000001639128,4.71428561210632,0.00266526872292161,0.0003762322012335062,0.000588847731705755
1027,11.25,0.105000000447035,4.71428561210632,0.00268397224135697,-0.000402645644498989,0.00032091885805130005
1028,11.25,0.0750000011175871,4.71428561210632,0.00269704451784492,-0.0005717340391129255,-0.0004340366867836565
1029,11.25,0.0449999989941716,4.71428561210632,0.00249116355553269,-0.001405427698045969,-0.0008052117773331702
1030,11.25,0.0149999996647239,4.71428561210632,0.00183220603503287,0.0028976041357964277,0.002482124138623476
1031,11.25,0.135000001639128,4.14285707473755,0.0028528394177556,-0.0018762691179290414,-0.0003193012089468539
1032,11.25,0.105000000447035,4.14285707473755,0.00298575800843537,-0.0008140660938806832,0.0009705010452307761
1033,11.25,0.0750000011175871,4.14285707473755,0.00294243451207876,-0.0005293308640830219,0.001137683168053627
1034,11.25,0.0449999989941716,4.14285707473755,0.0029198294505477,0.00036129014915786684,0.0021930804941803217
1035,11.25,0.0149999996647239,4.14285707473755,0.0031390602234751,-0.003967564553022385,-0.0020382769871503115
1036,11.25,0.135000001639128,3.57142865657806,0.00308614457026124,-0.0004915865138173103,0.0013315920950844884
1037,11.25,0.105000000447035,3.57142865657806,0.00313219311647117,-0.00103228900115937,0.0007768786163069308
1038,11.25,0.0750000011175871,3.57142865657806,0.00322154862806201,-0.0021092931274324656,-0.00023217803391162306
1039,11.25,0.0449999989941716,3.57142865657806,0.00331545108929276,-0.003204712178558111,-0.0013718788977712393
1040,11.25,0.0149999996647239,3.57142865657806,0.00287168612703681,0.0021731576416641474,0.003612285014241934
1041,11.25,0.135000001639128,3.0,0.00320834922604263,-0.00196439609862864,-5.496282392414287e-05
1042,11.25,0.105000000447035,3.0,0.0035111925099045,-0.005597859155386686,-0.003524970728904009
1043,11.25,0.0750000011175871,3.0,0.00309766316786408,-0.0005994033999741077,0.0011936506489291787
1044,11.25,0.0449999989941716,3.0,0.00294010224752128,0.0012963964836671948,0.002941364189609885
1045,11.25,0.0149999996647239,3.0,0.00341326673515141,-0.0043958560563623905,-0.002457306021824479
1046,11.25,0.135000001639128,2.42857134342194,0.00333232549019158,-0.0032832296565175056,-0.0017795860767364502
1047,11.25,0.105000000447035,2.42857134342194,0.00268364557996392,0.004397794138640165,0.005824052728712559
1048,11.25,0.0750000011175871,2.42857134342194,0.00299700163304806,0.0006014606915414333,0.002302978653460741
1049,11.25,0.0449999989941716,2.42857134342194,0.0029902916867286,0.0007173155318014324,0.002317429520189762
1050,11.25,0.0149999996647239,2.42857134342194,0.00314072286710143,-0.0010829013772308826,0.000577571161556989
1051,11.25,0.135000001639128,1.85714280605316,0.00304527906700969,-2.45112842094386e-05,0.0018447221955284476
1052,11.25,0.105000000447035,1.85714280605316,0.00300926668569446,0.0004462736542336643,0.0021786007564514875
1053,11.25,0.0750000011175871,1.85714280605316,0.00325077981688082,-0.002347473753616214,-0.0007049001287668943
1054,11.25,0.0449999989941716,1.85714280605316,0.00308729498647153,-0.00042985164327546954,0.0011928380699828267
1055,11.25,0.0149999996647239,1.85714280605316,0.00290266703814268,0.0017618414713069797,0.003326894948258996
1056,11.25,0.135000001639128,1.28571426868439,0.00243189092725515,0.007497797720134258,0.008564388379454613
1057,11.25,0.105000000447035,1.28571426868439,0.00416106637567282,-0.013415001332759857,-0.010922811925411224
1058,11.25,0.0750000011175871,1.28571426868439,0.00271875225007534,0.003932731691747904,0.00554090877994895
1059,11.25,0.0449999989941716,1.28571426868439,0.00285628181882203,0.002353043295443058,0.003799106925725937
1060,11.25,0.0149999996647239,1.28571426868439,0.00321116298437119,-0.0019045916851609945,-0.00026863045059144497
1061,8.75,0.135000001639128,4.71428561210632,0.00158767425455153,0.003448172938078642,0.004318621009588242
1062,8.75,0.105000000447035,4.71428561210632,0.00193499715533108,-0.0010151795577257872,8.258756861323491e-05
1063,8.75,0.0750000011175871,4.71428561210632,0.00161058735102415,-0.0002471208863426,-0.0004890363779850304
1064,8.75,0.0449999989941716,4.71428561210632,0.00152124546002597,-0.0009141979389823973,-0.0005339019116945565
1065,8.75,0.0149999996647239,4.71428561210632,0.00143892061896622,0.0024467420298606157,0.0016424201894551516
1066,8.75,0.135000001639128,4.14285707473755,0.00353328068740666,-0.005768835544586182,-0.003959469497203827
1067,8.75,0.105000000447035,4.14285707473755,0.00288690975867212,4.1536557546351105e-05,0.0012233334127813578
1068,8.75,0.0750000011175871,4.14285707473755,0.0030683996155858,-0.00016526439867448062,0.0013600582024082541
1069,8.75,0.0449999989941716,4.14285707473755,0.00279996474273503,-0.0001674635277595371,0.0011592981172725558
1070,8.75,0.0149999996647239,4.14285707473755,0.00329111167229712,-0.002883131382986903,-0.0011457863729447126
1071,8.75,0.135000001639128,3.57142865657806,0.00258423923514783,0.005681364331394434,0.00680464506149292
1072,8.75,0.105000000447035,3.57142865657806,0.0032529910095036,-0.0024206023663282394,-0.0007176163489930332
1073,8.75,0.0750000011175871,3.57142865657806,0.00327876815572381,-0.0027267830446362495,-0.0010223782155662775
1074,8.75,0.0449999989941716,3.57142865657806,0.00323286303319037,-0.00212851632386446,-0.000583706540055573
1075,8.75,0.0149999996647239,3.57142865657806,0.00302261952310801,0.00039001271943561733,0.0018309567822143435
1076,8.75,0.135000001639128,3.0,0.00345626962371171,-0.004848540294915438,-0.0030719037167727947
1077,8.75,0.105000000447035,3.0,0.00338495941832662,-0.003939054440706968,-0.002334443386644125
1078,8.75,0.0750000011175871,3.0,0.00304802437312901,0.0001963922695722431,0.0014442759566009045
1079,8.75,0.0449999989941716,3.0,0.00306861964054406,-0.00022121121583040804,0.001460177474655211
1080,8.75,0.0149999996647239,3.0,0.00311785540543497,-0.0008536980021744967,0.0009361238335259259
1081,8.75,0.135000001639128,2.42857134342194,0.0033203000202775,-0.003242537844926119,-0.0014640926383435726
1082,8.75,0.105000000447035,2.42857134342194,0.00278484355658293,0.0032193325459957123,0.004593700636178255
1083,8.75,0.0750000011175871,2.42857134342194,0.00316909956745803,-0.0014568365877494216,0.00031705087167210877
1084,8.75,0.0449999989941716,2.42857134342194,0.00284511060453951,0.002478203270584345,0.003934723790735006
1085,8.75,0.0149999996647239,2.42857134342194,0.00315020908601582,-0.001212466275319457,0.0005019184318371117
1086,8.75,0.135000001639128,1.85714280605316,0.00311578740365803,-0.0008232343825511634,0.0009410335915163159
1087,8.75,0.105000000447035,1.85714280605316,0.00295493891462684,0.0010919992346316576,0.002808100776746869
1088,8.75,0.0750000011175871,1.85714280605316,0.00321140862070024,-0.0018618513131514192,-0.0003234740870539099
1089,8.75,0.0449999989941716,1.85714280605316,0.00326923443935812,-0.002679042750969529,-0.000786450516898185
1090,8.75,0.0149999996647239,1.85714280605316,0.00330812437459826,-0.003066419856622815,-0.0013846468646079302
1091,8.75,0.135000001639128,1.28571426868439,0.00260949553921819,0.005269381683319807,0.00669813109561801
1092,8.75,0.105000000447035,1.28571426868439,0.00356861855834723,-0.006156097631901503,-0.004403014667332172
1093,8.75,0.0750000011175871,1.28571426868439,0.00346290273591876,-0.005082320421934128,-0.0028135976754128933
1094,8.75,0.0449999989941716,1.28571426868439,0.00327684241347015,-0.002780328970402479,-0.0008513088687323034
1095,8.75,0.0149999996647239,1.28571426868439,0.0033043553121388,-0.003127838484942913,-0.0011361987562850118
1096,6.25,0.135000001639128,4.71428561210632,0.00184629287105054,0.0040239328518509865,0.004816539119929075
1097,6.25,0.105000000447035,4.71428561210632,0.00240815035067499,-0.0013936010655015707,-0.0003881174197886139
1098,6.25,0.0750000011175871,4.71428561210632,0.00203458312898874,-3.2803403883008286e-05,0.00016379378212150186
1099,6.25,0.0449999989941716,4.71428561210632,0.00216554058715701,-0.0008746194071136415,-0.00025865176576189697
1100,6.25,0.0149999996647239,4.71428561210632,0.0019562270026654,0.0010632083285599947,0.0014768321998417377
1101,6.25,0.135000001639128,4.14285707473755,0.00355820753611624,-0.006020995322614908,-0.004279118496924639
1102,6.25,0.105000000447035,4.14285707473755,0.00276591698639095,0.001024784753099084,0.0020362839568406343
1103,6.25,0.0750000011175871,4.14285707473755,0.0030739672947675,-4.965502012055367e-05,0.0011831742012873292
1104,6.25,0.0449999989941716,4.14285707473755,0.00305453548207879,-0.00028263937565498054,0.0010432990966364741
1105,6.25,0.0149999996647239,4.14285707473755,0.00296740490011871,-0.0016634092899039388,-0.00034076839801855385
1106,6.25,0.135000001639128,3.57142865657806,0.00254892092198133,0.006063114386051893,0.007280916906893253
1107,6.25,0.105000000447035,3.57142865657806,0.00332492589950562,-0.003354271873831749,-0.0014059258392080665
1108,6.25,0.0750000011175871,3.57142865657806,0.00325250136666,-0.0024380404502153397,-0.0006697415374219418
1109,6.25,0.0449999989941716,3.57142865657806,0.00320269097574055,-0.0017646919004619122,-0.00023909089213702828
1110,6.25,0.0149999996647239,3.57142865657806,0.00313342525623739,-0.0010039524640887976,0.0006806605961173773
1111,6.25,0.135000001639128,3.0,0.00339813367463648,-0.00417088158428669,-0.0023679884616285563
1112,6.25,0.105000000447035,3.0,0.00311033427715302,-0.0006966600776650012,0.0008861050591804087
1113,6.25,0.0750000011175871,3.0,0.00299454783089459,0.0006222761585377157,0.002358602359890938
1114,6.25,0.0449999989941716,3.0,0.00318718305788934,-0.0017061906401067972,0.00019367305503692478
1115,6.25,0.0149999996647239,3.0,0.00306476303376257,-0.0002138925192411989,0.0015314393676817417
1116,6.25,0.135000001639128,2.42857134342194,0.00326097477227449,-0.0025812203530222178,-0.0006844074814580381
1117,6.25,0.105000000447035,2.42857134342194,0.00298369629308581,0.0007760106818750501,0.0024250552523881197
1118,6.25,0.0750000011175871,2.42857134342194,0.00305764097720385,-9.052971290657297e-05,0.0015390967018902302
1119,6.25,0.0449999989941716,2.42857134342194,0.00264388951472938,0.004885637201368809,0.0062514315359294415
1120,6.25,0.0149999996647239,2.42857134342194,0.00304919364862144,9.324569691671059e-05,0.0014941985718905926
1121,6.25,0.135000001639128,1.85714280605316,0.00326319644227624,-0.0025183958932757378,-0.0008845960255712271
1122,6.25,0.105000000447035,1.85714280605316,0.00317573710344732,-0.0015215277671813965,0.00021104489860590547
1123,6.25,0.0750000011175871,1.85714280605316,0.00311830313876271,-0.0007038881303742528,0.000661947822663933
1124,6.25,0.0449999989941716,1.85714280605316,0.00308437133207917,-0.0003180328058078885,0.0010687931207939982
1125,6.25,0.0149999996647239,1.85714280605316,0.00329930917359889,-0.0030244640074670315,-0.0011607421329244971
1126,6.25,0.135000001639128,1.28571426868439,0.00283106719143689,0.002625539433211088,0.004140015691518784
1127,6.25,0.105000000447035,1.28571426868439,0.00321546453051269,-0.0019780751317739487,-0.00027997689903713763
1128,6.25,0.0750000011175871,1.28571426868439,0.00374272745102644,-0.008367767557501793,-0.0061168307438492775
1129,6.25,0.0449999989941716,1.28571426868439,0.00345072196796536,-0.004845898132771254,-0.0028180289082229137
1130,6.25,0.0149999996647239,1.28571426868439,0.00308532128110528,-0.00040441748569719493,0.0012077833525836468
1131,3.75,0.135000001639128,4.71428561210632,0.00203983532264829,0.0021838860120624304,0.002871463540941477
1132,3.75,0.105000000447035,4.71428561210632,0.00189975078683347,-3.6207446100888774e-05,0.0005168655188754201
1133,3.75,0.0750000011175871,4.71428561210632,0.00149999966379255,0.0011757585452869534,0.001033796463161707
1134,3.75,0.0449999989941716,4.71428561210632,0.00153941044118255,-1.419584259565454e-05,0.0006498897564597428
1135,3.75,0.0149999996647239,4.71428561210632,0.00134632783010602,0.0018270324217155576,0.0023517648223787546
1136,3.75,0.135000001639128,4.14285707473755,0.00319608300924301,-0.0016878447495400906,-0.0001460837374906987
1137,3.75,0.105000000447035,4.14285707473755,0.0030167184304446,0.0003633771266322583,0.002087691565975547
1138,3.75,0.0750000011175871,4.14285707473755,0.00312345032580197,-0.0009309266461059451,0.0009220397332683206
1139,3.75,0.0449999989941716,4.14285707473755,0.00302401720546186,0.0002789406862575561,0.0020063123665750027
1140,3.75,0.0149999996647239,4.14285707473755,0.00314263999462128,-0.001156504382379353,0.0006669656140729785
1141,3.75,0.135000001639128,3.57142865657806,0.00307538313791156,-0.0003981311747338623,0.0015328904846683145
1142,3.75,0.105000000447035,3.57142865657806,0.00318395323120058,-0.0015887969639152288,6.433909584302455e-05
1143,3.75,0.0750000011175871,3.57142865657806,0.00313352863304317,-0.0009537714067846537,0.0005842343089170754
1144,3.75,0.0449999989941716,3.57142865657806,0.00318919005803764,-0.0016705201705917716,3.5996981750940904e-05
1145,3.75,0.0149999996647239,3.57142865657806,0.00314701860770583,-0.0011163930175825953,0.00043004125473089516
1146,3.75,0.135000001639128,3.0,0.00295781646855175,0.0011940273689106107,0.002530388766899705
1147,3.75,0.105000000447035,3.0,0.00325110368430614,-0.002306936541572213,-0.0008609300130046904
1148,3.75,0.0750000011175871,3.0,0.00310494634322822,-0.0005924830911681056,0.0009145413059741259
1149,3.75,0.0449999989941716,3.0,0.00303313019685447,0.00019360861915629357,0.0018470556242391467
1150,3.75,0.0149999996647239,3.0,0.00308284512721002,-0.00042805870180018246,0.0013161348178982735
1151,3.75,0.135000001639128,2.42857134342194,0.00319080892950296,-0.0017253095284104347,8.428240107605234e-05
1152,3.75,0.105000000447035,2.42857134342194,0.00301210070028901,0.0003957330482080579,0.002174616092815995
1153,3.75,0.0750000011175871,2.42857134342194,0.00303675630129874,0.00012220074131619185,0.0018534730188548565
1154,3.75,0.0449999989941716,2.42857134342194,0.00271882745437324,0.003999517299234867,0.005377940367907286
1155,3.75,0.0149999996647239,2.42857134342194,0.00309924758039415,-0.0005975324893370271,0.001082966336980462
1156,3.75,0.135000001639128,1.85714280605316,0.00319707649759948,-0.0017534816870465875,-7.872530841268599e-05
1157,3.75,0.105000000447035,1.85714280605316,0.00304832844994962,1.5467214325326495e-05,0.0016531350556761026
1158,3.75,0.0750000011175871,1.85714280605316,0.00317966495640576,-0.0015225096140056849,0.000101836645626463
1159,3.75,0.0449999989941716,1.85714280605316,0.00303092715330422,0.0002270471741212532,0.0018507452914491296
1160,3.75,0.0149999996647239,1.85714280605316,0.00335282972082496,-0.003633823711425066,-0.0018343405099585652
1161,3.75,0.135000001639128,1.28571426868439,0.00243666488677263,0.007313864305615425,0.008746583946049213
1162,3.75,0.105000000447035,1.28571426868439,0.00345251872204244,-0.004922801628708839,-0.0027630513068288565
1163,3.75,0.0750000011175871,1.28571426868439,0.00328568019904196,-0.002950647845864296,-0.0008004494593478739
1164,3.75,0.0449999989941716,1.28571426868439,0.00307029485702515,-0.0003552440903149545,0.0016290434869006276
1165,3.75,0.0149999996647239,1.28571426868439,0.00297006429173052,0.0008950160117819905,0.002676656236872077
1166,1.25,0.135000001639128,4.71428561210632,0.00197276356630027,-0.001067762030288577,-0.00036034907680004835
1167,1.25,0.105000000447035,4.71428561210632,0.00164716725703329,-0.001502563594840467,-0.0006775936926715076
1168,1.25,0.0750000011175871,4.71428561210632,0.00150200317148119,0.0004989760345779359,0.0002715783193707466
1169,1.25,0.0449999989941716,4.71428561210632,0.00157897162716836,-0.0013471710262820125,-0.0007458238978870213
1170,1.25,0.0149999996647239,4.71428561210632,0.00146506074815989,7.459234620910138e-05,0.00027349713491275907
1171,1.25,0.135000001639128,4.14285707473755,0.00311250891536474,-0.0007672025240026414,0.0009445416508242488
1172,1.25,0.105000000447035,4.14285707473755,0.00303294789046049,0.0002900267136283219,0.001675326726399362
1173,1.25,0.0750000011175871,4.14285707473755,0.00324560585431755,-0.0023025504779070616,-0.0006342835840769112
1174,1.25,0.0449999989941716,4.14285707473755,0.00308472337201238,-0.0003632322477642447,0.0011445099953562021
1175,1.25,0.0149999996647239,4.14285707473755,0.00309430621564388,-0.0010663493303582072,0.0005504957516677678
1176,1.25,0.135000001639128,3.57142865657806,0.0032000569626689,-0.0017496573273092508,-0.0001754469849402085
1177,1.25,0.105000000447035,3.57142865657806,0.00343109387904406,-0.004643214866518974,-0.0025942386128008366
1178,1.25,0.0750000011175871,3.57142865657806,0.00304712913930416,5.8530633396003395e-05,0.0016144923865795135
1179,1.25,0.0449999989941716,3.57142865657806,0.00327196414582431,-0.0026156052481383085,-0.0009971953695639968
1180,1.25,0.0149999996647239,3.57142865657806,0.00320935389026999,-0.001929240534082055,-0.00016402489563915879
1181,1.25,0.135000001639128,3.0,0.00294602150097489,0.0012187844840809703,0.0028710125479847193
1182,1.25,0.105000000447035,3.0,0.00328751187771559,-0.0028128959238529205,-0.0011582178995013237
1183,1.25,0.0750000011175871,3.0,0.0033083837479353,-0.0030694040469825268,-0.001357710687443614
1184,1.25,0.0449999989941716,3.0,0.00300039257854223,0.0005616650450974703,0.0022654335480183363
1185,1.25,0.0149999996647239,3.0,0.00298458244651556,0.0007799495360814035,0.0023838544730097055
1186,1.25,0.135000001639128,2.42857134342194,0.0032627684995532,-0.002567913383245468,-0.0007792647811584175
1187,1.25,0.105000000447035,2.42857134342194,0.00307334191165864,-0.00033938579144887626,0.0014772588619962335
1188,1.25,0.0750000011175871,2.42857134342194,0.00309378816746175,-0.0005944702425040305,0.0012610448757186532
1189,1.25,0.0449999989941716,2.42857134342194,0.00306563801132143,-0.00017546809976920485,0.0014385783579200506
1190,1.25,0.0149999996647239,2.42857134342194,0.00316714588552713,-0.001397001906298101,0.0002875159843824804
1191,1.25,0.135000001639128,1.85714280605316,0.00356225459836423,-0.006109382025897503,-0.004306124523282051
1192,1.25,0.105000000447035,1.85714280605316,0.00278153410181403,0.003288456005975604,0.004581029526889324
1193,1.25,0.0750000011175871,1.85714280605316,0.00292673823423684,0.0015586984809488058,0.0029263002797961235
1194,1.25,0.0449999989941716,1.85714280605316,0.00345043349079788,-0.004786017816513777,-0.0029822844080626965
1195,1.25,0.0149999996647239,1.85714280605316,0.00294956238940358,0.0011912008048966527,0.0028023472987115383
1196,1.25,0.135000001639128,1.28571426868439,0.00238554528914392,0.007924625650048256,0.009326658211648464
1197,1.25,0.105000000447035,1.28571426868439,0.003754309611395,-0.008481631986796856,-0.006334205158054829
1198,1.25,0.0750000011175871,1.28571426868439,0.00301433680579066,0.0003773144562728703,0.002133467700332403
1199,1.25,0.0449999989941716,1.28571426868439,0.0029966935981065,0.0005708495737053454,0.0023736238945275545
1200,1.25,0.0149999996647239,1.28571426868439,0.00308957556262612,-0.0004625377187039703,0.0011610339861363173
1201,48.75,0.135000001639128,11.75,0.00122921844013035,-0.0005866930587217212,-0.0008567026234231889
1202,48.75,0.105000000447035,11.75,0.00219946843571961,-0.0006457609706558287,-0.0012150751426815987
1203,48.75,0.0750000011175871,11.75,0.00179225590545684,-0.00011481257388368249,-0.0004886960959993303
1204,48.75,0.0449999989941716,11.75,0.00209189159795642,-0.00010332369129173458,-0.0007070923456922174
1205,48.75,0.0149999996647239,11.75,0.00219184556044638,-0.0005590734072029591,-0.0015518753789365292
1206,48.75,0.135000001639128,10.25,0.000916584453079849,0.0007930256542749703,-0.00016863060591276735
1207,48.75,0.105000000447035,10.25,0.0009761126129888,0.0005127351614646614,0.00013201737601775676
1208,48.75,0.0750000011175871,10.25,0.00138542975764722,0.0001732513919705525,-0.0002223274059360847
1209,48.75,0.0449999989941716,10.25,0.00168456020765007,-8.889135642675683e-05,-0.00048217613948509097
1210,48.75,0.0149999996647239,10.25,0.00193941919133067,0.00039224166539497674,-0.0005268614622764289
1211,48.75,0.135000001639128,8.75,0.000532658013980836,-0.0003929236554540694,-0.0002610924420878291
1212,48.75,0.105000000447035,8.75,0.00129977369215339,0.0002525082090869546,-0.00026549611357040703
1213,48.75,0.0750000011175871,8.75,0.00181907112710178,0.0005100676789879799,-0.0005913214408792555
1214,48.75,0.0449999989941716,8.75,0.00184953515417874,0.0008655425044707954,-0.00022214108321350068
1215,48.75,0.0149999996647239,8.75,0.00189133745152503,8.263764175353572e-05,-0.000882588152308017
1216,48.75,0.135000001639128,7.25,0.00138006184715778,0.0016599571099504828,0.00021243399532977492
1217,48.75,0.105000000447035,7.25,0.00129753293003887,0.0007170579629018903,-0.00043831224320456386
1218,48.75,0.0750000011175871,7.25,0.00189429218880832,0.000588999770116061,-0.0004349998489487916
1219,48.75,0.0449999989941716,7.25,0.00273534026928246,6.031362136127427e-05,-0.0011666694190353155
1220,48.75,0.0149999996647239,7.25,0.00266552995890379,0.0010544265387579799,-0.0005059393588453531
1221,48.75,0.135000001639128,5.75,0.00180983066093177,-0.0005463093984872103,-0.0004225160810165107
1222,48.75,0.105000000447035,5.75,0.00244124908931553,0.0007816224824637175,-1.4824608115304727e-05
1223,48.75,0.0750000011175871,5.75,0.00265777437016368,0.0008167175110429525,-0.0007357205613516271
1224,48.75,0.0449999989941716,5.75,0.00283581018447876,0.001524655381217599,-0.0006170591805130243
1225,48.75,0.0149999996647239,5.75,0.00282468996010721,0.00019005834474228323,-0.001419525477103889
1226,46.25,0.135000001639128,11.75,0.00163369905203581,-0.0004553709295578301,-0.00026986689772456884
1227,46.25,0.105000000447035,11.75,0.00191711506340653,0.0002499820839148015,-0.0002609412476886064
1228,46.25,0.0750000011175871,11.75,0.00181722105480731,3.894386827596463e-05,-8.593915845267475e-05
1229,46.25,0.0449999989941716,11.75,0.0019664189312607,-5.614797191810794e-05,-0.0001956267951754853
1230,46.25,0.0149999996647239,11.75,0.00175227061845362,-0.0004126342246308923,-0.0007677762769162655
1231,46.25,0.135000001639128,10.25,0.00113161082845181,0.0006723370170220733,-0.00032975870999507606
1232,46.25,0.105000000447035,10.25,0.00126904994249344,-3.0326200430863537e-05,-0.00030699462513439357
1233,46.25,0.0750000011175871,10.25,0.00150681496597826,-9.303749538958073e-05,-0.0002911438059527427
1234,46.25,0.0449999989941716,10.25,0.00184413965325803,0.00013300911814440042,-0.00015770099707879126
1235,46.25,0.0149999996647239,10.25,0.00145629234611988,0.00041824771324172616,8.249965321738273e-05
1236,46.25,0.135000001639128,8.75,0.000964571780059487,-0.00041940368828363717,-0.0004932342562824488
1237,46.25,0.105000000447035,8.75,0.001396075473167,0.0004337017016950995,-0.0002820226945914328
1238,46.25,0.0750000011175871,8.75,0.00174219603650272,0.0004365904023870826,-0.0002781130897346884
1239,46.25,0.0449999989941716,8.75,0.00190817937254906,0.0005515677039511502,-0.0002429995802231133
1240,46.25,0.0149999996647239,8.75,0.00179898657370359,0.0003740198153536767,-0.0005019087693654001
1241,46.25,0.135000001639128,7.25,0.00162757642101496,0.00177003291901201,1.7436923371860757e-06
1242,46.25,0.105000000447035,7.25,0.00161466479767114,0.000626803666818887,-0.0004241669666953385
1243,46.25,0.0750000011175871,7.25,0.00192774552851915,0.0006137455930002034,-0.0003877219860441983
1244,46.25,0.0449999989941716,7.25,0.00230972771532834,0.0004151421308051795,-0.0005596571718342602
1245,46.25,0.0149999996647239,7.25,0.00224980595521629,0.0007493819575756788,0.00015636639727745205
1246,46.25,0.135000001639128,5.75,0.00230486411601305,-0.0007052267319522798,-0.001177084050141275
1247,46.25,0.105000000447035,5.75,0.00263475417159498,0.0008411520393565297,-0.0005647540092468262
1248,46.25,0.0750000011175871,5.75,0.00275993626564741,0.0006486314232461154,-0.0009026345796883106
1249,46.25,0.0449999989941716,5.75,0.00299065397121012,0.0008668071241118014,-0.000955230847466737
1250,46.25,0.0149999996647239,5.75,0.00279689417220652,0.00036902978899888694,-0.0012493401300162077
1251,43.75,0.135000001639128,11.75,0.00190301332622766,-0.0006950767710804939,-0.0014401691732928157
1252,43.75,0.105000000447035,11.75,0.0020841050427407,-2.5994691895903088e-05,-0.0012456584954634309
1253,43.75,0.0750000011175871,11.75,0.0016556071350351,0.0004121299716643989,-0.0003583317156881094
1254,43.75,0.0449999989941716,11.75,0.00190096837468445,-0.00016465455701109022,-6.524602940771729e-05
1255,43.75,0.0149999996647239,11.75,0.00147981708869338,-0.00020788551773875952,1.2378786777844653e-06
1256,43.75,0.135000001639128,10.25,0.00197078520432115,0.001009352970868349,-0.0008276135777123272
1257,43.75,0.105000000447035,10.25,0.00166860013268888,0.00022714906663168222,-0.00024014800146687776
